,patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
1759,5888_6144_1280_1536,MSAVI,65536,45352,2079.0,47431.0,18105.0,good,0.6920166015625,0.0317230224609375,0.2762603759765625
1760,5888_6144_1536_1792,MSAVI,65536,44235,350.0,44585.0,20951.0,good,0.6749725341796875,0.005340576171875,0.3196868896484375
1761,5888_6144_1792_2048,MSAVI,65536,43583,2404.0,45987.0,19549.0,good,0.6650238037109375,0.03668212890625,0.2982940673828125
1762,5888_6144_2048_2304,MSAVI,65536,42606,6368.0,48974.0,16562.0,good,0.650115966796875,0.09716796875,0.252716064453125
1763,5888_6144_2304_2560,MSAVI,65536,41024,2918.0,43942.0,21594.0,good,0.6259765625,0.044525146484375,0.329498291015625
1764,5888_6144_2560_2816,MSAVI,65536,44261,7212.0,51473.0,14063.0,good,0.6753692626953125,0.11004638671875,0.2145843505859375
1765,5888_6144_2816_3072,MSAVI,65536,36844,19977.0,56821.0,8715.0,good,0.56219482421875,0.3048248291015625,0.1329803466796875
1766,5888_6144_3072_3328,MSAVI,65536,36323,16785.0,53108.0,12428.0,good,0.5542449951171875,0.2561187744140625,0.18963623046875
1767,5888_6144_3328_3584,MSAVI,65536,33009,17958.0,50967.0,14569.0,good,0.5036773681640625,0.274017333984375,0.2223052978515625
1768,5888_6144_3584_3840,MSAVI,65536,38508,11247.0,49755.0,15781.0,good,0.58758544921875,0.1716156005859375,0.2407989501953125
1769,5888_6144_3840_4096,MSAVI,65536,39366,7433.0,46799.0,18737.0,good,0.600677490234375,0.1134185791015625,0.2859039306640625
1770,5888_6144_4096_4352,MSAVI,65536,43835,5932.0,49767.0,15769.0,good,0.6688690185546875,0.09051513671875,0.2406158447265625
1771,5888_6144_4352_4608,MSAVI,65536,47664,3267.0,50931.0,14605.0,good,0.727294921875,0.0498504638671875,0.2228546142578125
1772,5888_6144_4608_4864,MSAVI,65536,36763,6087.0,42850.0,22686.0,good,0.5609588623046875,0.0928802490234375,0.346160888671875
1773,5888_6144_4864_5120,MSAVI,65536,37059,10406.0,47465.0,18071.0,good,0.5654754638671875,0.158782958984375,0.2757415771484375
1774,5888_6144_5120_5376,MSAVI,65536,40299,9059.0,49358.0,16178.0,good,0.6149139404296875,0.1382293701171875,0.246856689453125
1775,5888_6144_5376_5632,MSAVI,65536,42257,2136.0,44393.0,21143.0,good,0.6447906494140625,0.0325927734375,0.3226165771484375
1776,5888_6144_5632_5888,MSAVI,65536,38560,4714.0,43274.0,22262.0,good,0.58837890625,0.071929931640625,0.339691162109375
1777,5888_6144_5888_6144,MSAVI,65536,34691,8265.0,42956.0,22580.0,good,0.5293426513671875,0.1261138916015625,0.34454345703125
1778,5888_6144_6144_6400,MSAVI,65536,34993,8001.0,42994.0,22542.0,good,0.5339508056640625,0.1220855712890625,0.343963623046875
1779,5888_6144_6400_6656,MSAVI,65536,41671,4065.0,45736.0,19800.0,good,0.6358489990234375,0.0620269775390625,0.3021240234375
1780,5888_6144_6656_6912,MSAVI,65536,37515,13469.0,50984.0,14552.0,good,0.5724334716796875,0.2055206298828125,0.2220458984375
1781,5888_6144_6912_7168,MSAVI,65536,38253,9623.0,47876.0,17660.0,good,0.5836944580078125,0.1468353271484375,0.26947021484375
1782,5888_6144_7168_7424,MSAVI,65536,36948,6850.0,43798.0,21738.0,good,0.56378173828125,0.104522705078125,0.331695556640625
1783,5888_6144_7424_7680,MSAVI,65536,42564,7089.0,49653.0,15883.0,good,0.64947509765625,0.1081695556640625,0.2423553466796875
1784,5888_6144_7680_7936,MSAVI,65536,42231,6384.0,48615.0,16921.0,good,0.6443939208984375,0.097412109375,0.2581939697265625
1785,5888_6144_7936_8192,MSAVI,65536,39290,3557.0,42847.0,22689.0,good,0.599517822265625,0.0542755126953125,0.3462066650390625
1786,5888_6144_8192_8448,MSAVI,65536,40636,4227.0,44863.0,20673.0,good,0.62005615234375,0.0644989013671875,0.3154449462890625
1787,5888_6144_8448_8704,MSAVI,65536,39014,2786.0,41800.0,23736.0,good,0.595306396484375,0.042510986328125,0.3621826171875
1788,5888_6144_8704_8960,MSAVI,65536,37258,11583.0,48841.0,16695.0,good,0.568511962890625,0.1767425537109375,0.2547454833984375
1789,5888_6144_8960_9216,MSAVI,65536,35029,7718.0,42747.0,22789.0,good,0.5345001220703125,0.117767333984375,0.3477325439453125
1790,5888_6144_9216_9472,MSAVI,65536,36523,6316.0,42839.0,22697.0,good,0.5572967529296875,0.09637451171875,0.3463287353515625
1791,5888_6144_9472_9728,MSAVI,65536,35706,12991.0,48697.0,16839.0,good,0.544830322265625,0.1982269287109375,0.2569427490234375
1792,5888_6144_9728_9984,MSAVI,65536,43403,15468.0,58871.0,6665.0,good,0.6622772216796875,0.23602294921875,0.1016998291015625
1793,5888_6144_9984_10240,MSAVI,65536,40080,15103.0,55183.0,10353.0,good,0.611572265625,0.2304534912109375,0.1579742431640625
1794,5888_6144_10240_10496,MSAVI,65536,34404,12812.0,47216.0,18320.0,good,0.52496337890625,0.19549560546875,0.279541015625
1795,5888_6144_10496_10752,MSAVI,65536,37812,14503.0,52315.0,13221.0,good,0.57696533203125,0.2212982177734375,0.2017364501953125
1796,6144_6400_512_768,MSAVI,65536,43512,6143.0,49655.0,15881.0,good,0.6639404296875,0.0937347412109375,0.2423248291015625
1797,6144_6400_768_1024,MSAVI,65536,32557,20415.0,52972.0,12564.0,good,0.4967803955078125,0.3115081787109375,0.19171142578125
1798,6144_6400_1024_1280,MSAVI,65536,32829,28236.0,61065.0,4471.0,good,0.5009307861328125,0.43084716796875,0.0682220458984375
1799,6144_6400_1280_1536,MSAVI,65536,42733,6449.0,49182.0,16354.0,good,0.6520538330078125,0.0984039306640625,0.249542236328125
1800,6144_6400_1536_1792,MSAVI,65536,39277,10617.0,49894.0,15642.0,good,0.5993194580078125,0.1620025634765625,0.238677978515625
1801,6144_6400_1792_2048,MSAVI,65536,45145,7799.0,52944.0,12592.0,good,0.6888580322265625,0.1190032958984375,0.192138671875
1802,6144_6400_2048_2304,MSAVI,65536,42990,5718.0,48708.0,16828.0,good,0.655975341796875,0.087249755859375,0.25677490234375
1803,6144_6400_2304_2560,MSAVI,65536,44609,4212.0,48821.0,16715.0,good,0.6806793212890625,0.06427001953125,0.2550506591796875
1804,6144_6400_2560_2816,MSAVI,65536,42874,4192.0,47066.0,18470.0,good,0.654205322265625,0.06396484375,0.281829833984375
1805,6144_6400_2816_3072,MSAVI,65536,42661,8608.0,51269.0,14267.0,good,0.6509552001953125,0.13134765625,0.2176971435546875
1806,6144_6400_3072_3328,MSAVI,65536,40776,11937.0,52713.0,12823.0,good,0.6221923828125,0.1821441650390625,0.1956634521484375
1807,6144_6400_3328_3584,MSAVI,65536,37159,9817.0,46976.0,18560.0,good,0.5670013427734375,0.1497955322265625,0.283203125
1808,6144_6400_3584_3840,MSAVI,65536,40548,2913.0,43461.0,22075.0,good,0.61871337890625,0.0444488525390625,0.3368377685546875
1809,6144_6400_3840_4096,MSAVI,65536,43884,1760.0,45644.0,19892.0,good,0.66961669921875,0.02685546875,0.30352783203125
1810,6144_6400_4096_4352,MSAVI,65536,46977,1431.0,48408.0,17128.0,good,0.7168121337890625,0.0218353271484375,0.2613525390625
1811,6144_6400_4352_4608,MSAVI,65536,44770,1825.0,46595.0,18941.0,good,0.683135986328125,0.0278472900390625,0.2890167236328125
1812,6144_6400_4608_4864,MSAVI,65536,37896,14285.0,52181.0,13355.0,good,0.5782470703125,0.2179718017578125,0.2037811279296875
1813,6144_6400_4864_5120,MSAVI,65536,40969,2832.0,43801.0,21735.0,good,0.6251373291015625,0.043212890625,0.3316497802734375
1814,6144_6400_5120_5376,MSAVI,65536,37429,9795.0,47224.0,18312.0,good,0.5711212158203125,0.1494598388671875,0.2794189453125
1815,6144_6400_5376_5632,MSAVI,65536,37586,5493.0,43079.0,22457.0,good,0.573516845703125,0.0838165283203125,0.3426666259765625
1816,6144_6400_5632_5888,MSAVI,65536,40840,3050.0,43890.0,21646.0,good,0.6231689453125,0.046539306640625,0.330291748046875
1817,6144_6400_5888_6144,MSAVI,65536,40760,4455.0,45215.0,20321.0,good,0.6219482421875,0.0679779052734375,0.3100738525390625
1818,6144_6400_6144_6400,MSAVI,65536,39151,6488.0,45639.0,19897.0,good,0.5973968505859375,0.0989990234375,0.3036041259765625
1819,6144_6400_6400_6656,MSAVI,65536,38512,4590.0,43102.0,22434.0,good,0.587646484375,0.070037841796875,0.342315673828125
1820,6144_6400_6656_6912,MSAVI,65536,44441,5268.0,49709.0,15827.0,good,0.6781158447265625,0.08038330078125,0.2415008544921875
1821,6144_6400_6912_7168,MSAVI,65536,41317,9612.0,50929.0,14607.0,good,0.6304473876953125,0.14666748046875,0.2228851318359375
1822,6144_6400_7168_7424,MSAVI,65536,37247,14408.0,51655.0,13881.0,good,0.5683441162109375,0.2198486328125,0.2118072509765625
1823,6144_6400_7424_7680,MSAVI,65536,34233,11079.0,45312.0,20224.0,good,0.5223541259765625,0.1690521240234375,0.30859375
1824,6144_6400_7680_7936,MSAVI,65536,36424,11543.0,47967.0,17569.0,good,0.5557861328125,0.1761322021484375,0.2680816650390625
1825,6144_6400_7936_8192,MSAVI,65536,37964,11115.0,49079.0,16457.0,good,0.57928466796875,0.1696014404296875,0.2511138916015625
1826,6144_6400_8192_8448,MSAVI,65536,42126,11627.0,53753.0,11783.0,good,0.642791748046875,0.1774139404296875,0.1797943115234375
1827,6144_6400_8448_8704,MSAVI,65536,37429,6004.0,43433.0,22103.0,good,0.5711212158203125,0.09161376953125,0.3372650146484375
1828,6144_6400_8704_8960,MSAVI,65536,37948,4812.0,42760.0,22776.0,good,0.57904052734375,0.07342529296875,0.3475341796875
1829,6144_6400_8960_9216,MSAVI,65536,36823,8586.0,45409.0,20127.0,good,0.5618743896484375,0.131011962890625,0.3071136474609375
1830,6144_6400_9216_9472,MSAVI,65536,35048,5842.0,40890.0,24646.0,good,0.5347900390625,0.089141845703125,0.376068115234375
1831,6144_6400_9472_9728,MSAVI,65536,40448,4098.0,44546.0,20990.0,good,0.6171875,0.062530517578125,0.320281982421875
1832,6144_6400_9728_9984,MSAVI,65536,47997,8077.0,56074.0,9462.0,good,0.7323760986328125,0.1232452392578125,0.144378662109375
1833,6144_6400_9984_10240,MSAVI,65536,38628,11048.0,49676.0,15860.0,good,0.58941650390625,0.1685791015625,0.24200439453125
1834,6144_6400_10240_10496,MSAVI,65536,36097,6320.0,42417.0,23119.0,good,0.5507965087890625,0.096435546875,0.3527679443359375
1835,6144_6400_10496_10752,MSAVI,65536,31676,10028.0,41704.0,23832.0,good,0.48333740234375,0.15301513671875,0.3636474609375
1836,6400_6656_768_1024,MSAVI,65536,42135,4162.0,46297.0,19239.0,good,0.6429290771484375,0.063507080078125,0.2935638427734375
1837,6400_6656_1024_1280,MSAVI,65536,39998,8389.0,48387.0,17149.0,good,0.610321044921875,0.1280059814453125,0.2616729736328125
1838,6400_6656_1280_1536,MSAVI,65536,39888,8731.0,48619.0,16917.0,good,0.608642578125,0.1332244873046875,0.2581329345703125
1839,6400_6656_1536_1792,MSAVI,65536,36842,19304.0,56146.0,9390.0,good,0.562164306640625,0.2945556640625,0.143280029296875
1840,6400_6656_1792_2048,MSAVI,65536,29969,22924.0,52893.0,12643.0,good,0.4572906494140625,0.34979248046875,0.1929168701171875
1841,6400_6656_2048_2304,MSAVI,65536,29272,22366.0,51638.0,13898.0,good,0.4466552734375,0.341278076171875,0.212066650390625
1842,6400_6656_2304_2560,MSAVI,65536,42972,2564.0,45536.0,20000.0,good,0.65570068359375,0.03912353515625,0.30517578125
1843,6400_6656_2560_2816,MSAVI,65536,45404,3370.0,48774.0,16762.0,good,0.69281005859375,0.051422119140625,0.255767822265625
1844,6400_6656_2816_3072,MSAVI,65536,42154,5248.0,47402.0,18134.0,good,0.643218994140625,0.080078125,0.276702880859375
1845,6400_6656_3072_3328,MSAVI,65536,46273,2009.0,48282.0,17254.0,good,0.7060699462890625,0.0306549072265625,0.263275146484375
1846,6400_6656_3328_3584,MSAVI,65536,45736,2767.0,48503.0,17033.0,good,0.6978759765625,0.0422210693359375,0.2599029541015625
1847,6400_6656_3584_3840,MSAVI,65536,42913,3317.0,46230.0,19306.0,good,0.6548004150390625,0.0506134033203125,0.294586181640625
1848,6400_6656_3840_4096,MSAVI,65536,44832,2503.0,47335.0,18201.0,good,0.68408203125,0.0381927490234375,0.2777252197265625
1849,6400_6656_4096_4352,MSAVI,65536,45926,3121.0,49047.0,16489.0,good,0.700775146484375,0.0476226806640625,0.2516021728515625
1850,6400_6656_4352_4608,MSAVI,65536,47652,2199.0,49851.0,15685.0,good,0.72711181640625,0.0335540771484375,0.2393341064453125
1851,6400_6656_4608_4864,MSAVI,65536,45670,5774.0,51444.0,14092.0,good,0.696868896484375,0.088104248046875,0.21502685546875
1852,6400_6656_4864_5120,MSAVI,65536,43914,7730.0,51644.0,13892.0,good,0.670074462890625,0.117950439453125,0.21197509765625
1853,6400_6656_5120_5376,MSAVI,65536,38155,7064.0,45219.0,20317.0,good,0.5821990966796875,0.1077880859375,0.3100128173828125
1854,6400_6656_5376_5632,MSAVI,65536,43689,6001.0,49690.0,15846.0,good,0.6666412353515625,0.0915679931640625,0.241790771484375
1855,6400_6656_5632_5888,MSAVI,65536,40161,9493.0,49654.0,15882.0,good,0.6128082275390625,0.1448516845703125,0.242340087890625
1856,6400_6656_5888_6144,MSAVI,65536,39042,9805.0,48847.0,16689.0,good,0.595733642578125,0.1496124267578125,0.2546539306640625
1857,6400_6656_6144_6400,MSAVI,65536,41754,14055.0,55809.0,9727.0,good,0.637115478515625,0.2144622802734375,0.1484222412109375
1858,6400_6656_6400_6656,MSAVI,65536,44412,3558.0,47970.0,17566.0,good,0.67767333984375,0.054290771484375,0.268035888671875
1859,6400_6656_6656_6912,MSAVI,65536,42239,4557.0,46796.0,18740.0,good,0.6445159912109375,0.0695343017578125,0.28594970703125
1860,6400_6656_6912_7168,MSAVI,65536,37831,13279.0,51110.0,14426.0,good,0.5772552490234375,0.2026214599609375,0.220123291015625
1861,6400_6656_7168_7424,MSAVI,65536,37454,11823.0,49277.0,16259.0,good,0.571502685546875,0.1804046630859375,0.2480926513671875
1862,6400_6656_7424_7680,MSAVI,65536,39627,10058.0,49685.0,15851.0,good,0.6046600341796875,0.153472900390625,0.2418670654296875
1863,6400_6656_7680_7936,MSAVI,65536,43073,8117.0,51190.0,14346.0,good,0.6572418212890625,0.1238555908203125,0.218902587890625
1864,6400_6656_7936_8192,MSAVI,65536,36583,10428.0,47011.0,18525.0,good,0.5582122802734375,0.15911865234375,0.2826690673828125
1865,6400_6656_8192_8448,MSAVI,65536,38926,7072.0,45998.0,19538.0,good,0.593963623046875,0.10791015625,0.298126220703125
1866,6400_6656_8448_8704,MSAVI,65536,37752,5084.0,42836.0,22700.0,good,0.5760498046875,0.07757568359375,0.34637451171875
1867,6400_6656_8704_8960,MSAVI,65536,38573,4976.0,43549.0,21987.0,good,0.5885772705078125,0.075927734375,0.3354949951171875
1868,6400_6656_8960_9216,MSAVI,65536,40695,6839.0,47534.0,18002.0,good,0.6209564208984375,0.1043548583984375,0.274688720703125
1869,6400_6656_9216_9472,MSAVI,65536,40426,1198.0,41624.0,23912.0,good,0.616851806640625,0.018280029296875,0.3648681640625
1870,6400_6656_9472_9728,MSAVI,65536,37466,3439.0,40905.0,24631.0,good,0.571685791015625,0.0524749755859375,0.3758392333984375
1871,6400_6656_9728_9984,MSAVI,65536,36114,7957.0,44071.0,21465.0,good,0.551055908203125,0.1214141845703125,0.3275299072265625
1872,6400_6656_9984_10240,MSAVI,65536,39682,5272.0,44954.0,20582.0,good,0.605499267578125,0.0804443359375,0.314056396484375
1873,6400_6656_10240_10496,MSAVI,65536,39801,2946.0,42747.0,22789.0,good,0.6073150634765625,0.044952392578125,0.3477325439453125
1874,6400_6656_10496_10752,MSAVI,65536,35796,4056.0,39852.0,25684.0,good,0.54620361328125,0.0618896484375,0.39190673828125
1875,6656_6912_768_1024,MSAVI,65536,46285,3378.0,49663.0,15873.0,good,0.7062530517578125,0.051544189453125,0.2422027587890625
1876,6656_6912_1024_1280,MSAVI,65536,48775,1001.0,49776.0,15760.0,good,0.7442474365234375,0.0152740478515625,0.240478515625
1877,6656_6912_1280_1536,MSAVI,65536,40520,11460.0,51980.0,13556.0,good,0.6182861328125,0.17486572265625,0.20684814453125
1878,6656_6912_1536_1792,MSAVI,65536,41091,6089.0,47180.0,18356.0,good,0.6269989013671875,0.0929107666015625,0.28009033203125
1879,6656_6912_1792_2048,MSAVI,65536,39470,7072.0,46542.0,18994.0,good,0.602264404296875,0.10791015625,0.289825439453125
1880,6656_6912_2048_2304,MSAVI,65536,41266,16282.0,57548.0,7988.0,good,0.629669189453125,0.248443603515625,0.12188720703125
1881,6656_6912_2304_2560,MSAVI,65536,37772,5532.0,43304.0,22232.0,good,0.57635498046875,0.08441162109375,0.3392333984375
1882,6656_6912_2560_2816,MSAVI,65536,46367,759.0,47126.0,18410.0,good,0.7075042724609375,0.0115814208984375,0.280914306640625
1883,6656_6912_2816_3072,MSAVI,65536,42750,6349.0,49099.0,16437.0,good,0.652313232421875,0.0968780517578125,0.2508087158203125
1884,6656_6912_3072_3328,MSAVI,65536,44996,2027.0,47023.0,18513.0,good,0.68658447265625,0.0309295654296875,0.2824859619140625
1885,6656_6912_3328_3584,MSAVI,65536,42507,3050.0,45557.0,19979.0,good,0.6486053466796875,0.046539306640625,0.3048553466796875
1886,6656_6912_3584_3840,MSAVI,65536,43296,4556.0,47852.0,17684.0,good,0.66064453125,0.06951904296875,0.26983642578125
1887,6656_6912_3840_4096,MSAVI,65536,22300,0.0,22300.0,43236.0,good,0.34027099609375,0.0,0.65972900390625
1888,6656_6912_4096_4352,MSAVI,65536,39634,7178.0,46812.0,18724.0,good,0.604766845703125,0.109527587890625,0.28570556640625
1889,6656_6912_4352_4608,MSAVI,65536,41201,6420.0,47621.0,17915.0,good,0.6286773681640625,0.09796142578125,0.2733612060546875
1890,6656_6912_4608_4864,MSAVI,65536,38900,6202.0,45102.0,20434.0,good,0.59356689453125,0.094635009765625,0.311798095703125
1891,6656_6912_4864_5120,MSAVI,65536,41602,9396.0,50998.0,14538.0,good,0.634796142578125,0.14337158203125,0.221832275390625
1892,6656_6912_5120_5376,MSAVI,65536,37904,9469.0,47373.0,18163.0,good,0.578369140625,0.1444854736328125,0.2771453857421875
1893,6656_6912_5376_5632,MSAVI,65536,38425,7620.0,46045.0,19491.0,good,0.5863189697265625,0.11627197265625,0.2974090576171875
1894,6656_6912_5632_5888,MSAVI,65536,39652,11932.0,51584.0,13952.0,good,0.60504150390625,0.18206787109375,0.212890625
1895,6656_6912_5888_6144,MSAVI,65536,38967,7837.0,46804.0,18732.0,good,0.5945892333984375,0.1195831298828125,0.28582763671875
1896,6656_6912_6144_6400,MSAVI,65536,38140,4267.0,42407.0,23129.0,good,0.58197021484375,0.0651092529296875,0.3529205322265625
1897,6656_6912_6400_6656,MSAVI,65536,41993,2148.0,44141.0,21395.0,good,0.6407623291015625,0.03277587890625,0.3264617919921875
1898,6656_6912_6656_6912,MSAVI,65536,40213,3637.0,43850.0,21686.0,good,0.6136016845703125,0.0554962158203125,0.330902099609375
1899,6656_6912_6912_7168,MSAVI,65536,43222,5527.0,48749.0,16787.0,good,0.659515380859375,0.0843353271484375,0.2561492919921875
1900,6656_6912_7168_7424,MSAVI,65536,48929,7728.0,56657.0,8879.0,good,0.7465972900390625,0.117919921875,0.1354827880859375
1901,6656_6912_7424_7680,MSAVI,65536,34798,7978.0,42776.0,22760.0,good,0.530975341796875,0.121734619140625,0.3472900390625
1902,6656_6912_7680_7936,MSAVI,65536,34942,3932.0,38874.0,26662.0,good,0.533172607421875,0.05999755859375,0.406829833984375
1903,6656_6912_7936_8192,MSAVI,65536,42249,4424.0,46673.0,18863.0,good,0.6446685791015625,0.0675048828125,0.2878265380859375
1904,6656_6912_8192_8448,MSAVI,65536,35537,6290.0,41827.0,23709.0,good,0.5422515869140625,0.095977783203125,0.3617706298828125
1905,6656_6912_8448_8704,MSAVI,65536,38523,3261.0,41784.0,23752.0,good,0.5878143310546875,0.0497589111328125,0.3624267578125
1906,6656_6912_8704_8960,MSAVI,65536,40040,2834.0,42874.0,22662.0,good,0.6109619140625,0.043243408203125,0.345794677734375
1907,6656_6912_8960_9216,MSAVI,65536,38513,11793.0,50306.0,15230.0,good,0.5876617431640625,0.1799468994140625,0.232391357421875
1908,6656_6912_9216_9472,MSAVI,65536,37364,1830.0,39194.0,26342.0,good,0.57012939453125,0.027923583984375,0.401947021484375
1909,6656_6912_9472_9728,MSAVI,65536,35450,4504.0,39954.0,25582.0,good,0.540924072265625,0.0687255859375,0.390350341796875
1910,6656_6912_9728_9984,MSAVI,65536,34851,4804.0,39655.0,25881.0,good,0.5317840576171875,0.07330322265625,0.3949127197265625
1911,6656_6912_9984_10240,MSAVI,65536,36897,4662.0,41559.0,23977.0,good,0.5630035400390625,0.071136474609375,0.3658599853515625
1912,6656_6912_10240_10496,MSAVI,65536,39231,1268.0,40499.0,25037.0,good,0.5986175537109375,0.01934814453125,0.3820343017578125
1913,6656_6912_10496_10752,MSAVI,65536,40873,2802.0,43675.0,21861.0,good,0.6236724853515625,0.042755126953125,0.3335723876953125
1914,6912_7168_768_1024,MSAVI,65536,46320,7819.0,54139.0,11397.0,good,0.706787109375,0.1193084716796875,0.1739044189453125
1915,6912_7168_1024_1280,MSAVI,65536,48576,1221.0,49797.0,15739.0,good,0.7412109375,0.0186309814453125,0.2401580810546875
1916,6912_7168_1280_1536,MSAVI,65536,46969,2020.0,48989.0,16547.0,good,0.7166900634765625,0.03082275390625,0.2524871826171875
1917,6912_7168_1536_1792,MSAVI,65536,43714,2284.0,45998.0,19538.0,good,0.667022705078125,0.03485107421875,0.298126220703125
1918,6912_7168_1792_2048,MSAVI,65536,38525,1625.0,40150.0,25386.0,good,0.5878448486328125,0.0247955322265625,0.387359619140625
1919,6912_7168_2048_2304,MSAVI,65536,41007,7722.0,48729.0,16807.0,good,0.6257171630859375,0.117828369140625,0.2564544677734375
1920,6912_7168_2304_2560,MSAVI,65536,25341,2097.0,27438.0,38098.0,good,0.3866729736328125,0.0319976806640625,0.581329345703125
1921,6912_7168_2560_2816,MSAVI,65536,37209,5763.0,42972.0,22564.0,good,0.5677642822265625,0.0879364013671875,0.34429931640625
1922,6912_7168_2816_3072,MSAVI,65536,45416,5010.0,50426.0,15110.0,good,0.6929931640625,0.076446533203125,0.230560302734375
1923,6912_7168_3072_3328,MSAVI,65536,42651,4767.0,47418.0,18118.0,good,0.6508026123046875,0.0727386474609375,0.276458740234375
1924,6912_7168_3328_3584,MSAVI,65536,44190,6676.0,50866.0,14670.0,good,0.674285888671875,0.10186767578125,0.223846435546875
1925,6912_7168_3584_3840,MSAVI,65536,40655,9492.0,50147.0,15389.0,good,0.6203460693359375,0.14483642578125,0.2348175048828125
1926,6912_7168_3840_4096,MSAVI,65536,37389,12415.0,49804.0,15732.0,good,0.5705108642578125,0.1894378662109375,0.24005126953125
1927,6912_7168_4096_4352,MSAVI,65536,38145,7373.0,45518.0,20018.0,good,0.5820465087890625,0.1125030517578125,0.305450439453125
1928,6912_7168_4352_4608,MSAVI,65536,40897,5852.0,46749.0,18787.0,good,0.6240386962890625,0.08929443359375,0.2866668701171875
1929,6912_7168_4608_4864,MSAVI,65536,39651,13562.0,53213.0,12323.0,good,0.6050262451171875,0.206939697265625,0.1880340576171875
1930,6912_7168_4864_5120,MSAVI,65536,38911,8479.0,47390.0,18146.0,good,0.5937347412109375,0.1293792724609375,0.276885986328125
1931,6912_7168_5120_5376,MSAVI,65536,36128,9917.0,46045.0,19491.0,good,0.55126953125,0.1513214111328125,0.2974090576171875
1932,6912_7168_5376_5632,MSAVI,65536,42321,8219.0,50540.0,14996.0,good,0.6457672119140625,0.1254119873046875,0.22882080078125
1933,6912_7168_5632_5888,MSAVI,65536,44933,11134.0,56067.0,9469.0,good,0.6856231689453125,0.169891357421875,0.1444854736328125
1934,6912_7168_5888_6144,MSAVI,65536,40578,2717.0,43295.0,22241.0,good,0.619171142578125,0.0414581298828125,0.3393707275390625
1935,6912_7168_6144_6400,MSAVI,65536,37387,7524.0,44911.0,20625.0,good,0.5704803466796875,0.11480712890625,0.3147125244140625
1936,6912_7168_6400_6656,MSAVI,65536,41194,3502.0,44696.0,20840.0,good,0.628570556640625,0.053436279296875,0.3179931640625
1937,6912_7168_6656_6912,MSAVI,65536,41189,2156.0,43345.0,22191.0,good,0.6284942626953125,0.03289794921875,0.3386077880859375
1938,6912_7168_6912_7168,MSAVI,65536,41119,3769.0,44888.0,20648.0,good,0.6274261474609375,0.0575103759765625,0.3150634765625
1939,6912_7168_7168_7424,MSAVI,65536,43518,4290.0,47808.0,17728.0,good,0.664031982421875,0.065460205078125,0.2705078125
1940,6912_7168_7424_7680,MSAVI,65536,40266,4793.0,45059.0,20477.0,good,0.614410400390625,0.0731353759765625,0.3124542236328125
1941,6912_7168_7680_7936,MSAVI,65536,38220,5620.0,43840.0,21696.0,good,0.58319091796875,0.08575439453125,0.3310546875
1942,6912_7168_7936_8192,MSAVI,65536,44513,4080.0,48593.0,16943.0,good,0.6792144775390625,0.062255859375,0.2585296630859375
1943,6912_7168_8192_8448,MSAVI,65536,38427,7431.0,45858.0,19678.0,good,0.5863494873046875,0.1133880615234375,0.300262451171875
1944,6912_7168_8448_8704,MSAVI,65536,38100,4391.0,42491.0,23045.0,good,0.58135986328125,0.0670013427734375,0.3516387939453125
1945,6912_7168_8704_8960,MSAVI,65536,38946,3774.0,42720.0,22816.0,good,0.594268798828125,0.057586669921875,0.34814453125
1946,6912_7168_8960_9216,MSAVI,65536,39107,3255.0,42362.0,23174.0,good,0.5967254638671875,0.0496673583984375,0.353607177734375
1947,6912_7168_9216_9472,MSAVI,65536,42119,7171.0,49290.0,16246.0,good,0.6426849365234375,0.1094207763671875,0.247894287109375
1948,6912_7168_9472_9728,MSAVI,65536,41812,13345.0,55157.0,10379.0,good,0.63800048828125,0.2036285400390625,0.1583709716796875
1949,6912_7168_9728_9984,MSAVI,65536,35690,5914.0,41604.0,23932.0,good,0.544586181640625,0.090240478515625,0.36517333984375
1950,6912_7168_9984_10240,MSAVI,65536,37889,5247.0,43136.0,22400.0,good,0.5781402587890625,0.0800628662109375,0.341796875
1951,6912_7168_10240_10496,MSAVI,65536,39947,6994.0,46941.0,18595.0,good,0.6095428466796875,0.106719970703125,0.2837371826171875
1952,6912_7168_10496_10752,MSAVI,65536,39297,3150.0,42447.0,23089.0,good,0.5996246337890625,0.048065185546875,0.3523101806640625
1953,7168_7424_768_1024,MSAVI,65536,46187,8426.0,54613.0,10923.0,good,0.7047576904296875,0.128570556640625,0.1666717529296875
1954,7168_7424_1024_1280,MSAVI,65536,44500,2684.0,47184.0,18352.0,good,0.67901611328125,0.04095458984375,0.280029296875
1955,7168_7424_1280_1536,MSAVI,65536,39477,8855.0,48332.0,17204.0,good,0.6023712158203125,0.1351165771484375,0.26251220703125
1956,7168_7424_1536_1792,MSAVI,65536,40684,10750.0,51434.0,14102.0,good,0.62078857421875,0.164031982421875,0.215179443359375
1957,7168_7424_1792_2048,MSAVI,65536,39046,7298.0,46344.0,19192.0,good,0.595794677734375,0.111358642578125,0.2928466796875
1958,7168_7424_2048_2304,MSAVI,65536,43059,5787.0,48846.0,16690.0,good,0.6570281982421875,0.0883026123046875,0.254669189453125
1959,7168_7424_2304_2560,MSAVI,65536,43478,3544.0,47022.0,18514.0,good,0.663421630859375,0.0540771484375,0.282501220703125
