,Unnamed: 0,patch,start_vert,end_vert,start_horiz,end_horiz,Patch_Area,VegetationIndex,VI_Thresh,VI_Area,Pure_GaborArea,Pure_GaborThresh,LocalHistEq_GaborArea,LocalHistEq_GaborThresh
44,0,patch_0_22,0,256,5632,5888,65536,MSAVI,0.0,65536,,,,
45,0,patch_0_22,0,256,5632,5888,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
46,0,patch_0_23,0,256,5888,6144,65536,MSAVI,0.0,65536,,,,
47,0,patch_0_23,0,256,5888,6144,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
48,0,patch_0_24,0,256,6144,6400,65536,MSAVI,0.0,65536,,,,
49,0,patch_0_24,0,256,6144,6400,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
50,0,patch_0_25,0,256,6400,6656,65536,MSAVI,0.0,65536,,,,
51,0,patch_0_25,0,256,6400,6656,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
52,0,patch_0_31,0,256,7936,8192,65536,MSAVI,0.0,65536,,,,
53,0,patch_0_31,0,256,7936,8192,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
54,0,patch_0_32,0,256,8192,8448,65536,MSAVI,0.0,65536,,,,
55,0,patch_0_32,0,256,8192,8448,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
56,0,patch_0_33,0,256,8448,8704,65536,MSAVI,0.0,65536,,,,
57,0,patch_0_33,0,256,8448,8704,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
58,0,patch_0_34,0,256,8704,8960,65536,MSAVI,0.0,65536,,,,
59,0,patch_0_34,0,256,8704,8960,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
60,0,patch_0_35,0,256,8960,9216,65536,MSAVI,0.0,65536,,,,
61,0,patch_0_35,0,256,8960,9216,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
62,0,patch_0_36,0,256,9216,9472,65536,MSAVI,0.0,65536,,,,
63,0,patch_0_36,0,256,9216,9472,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
64,0,patch_0_37,0,256,9472,9728,65536,MSAVI,0.0,65536,,,,
65,0,patch_0_37,0,256,9472,9728,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
66,0,patch_0_38,0,256,9728,9984,65536,MSAVI,0.0,65536,,,,
67,0,patch_0_38,0,256,9728,9984,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
68,0,patch_0_39,0,256,9984,10240,65536,MSAVI,0.0,65536,,,,
69,0,patch_0_39,0,256,9984,10240,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
70,0,patch_0_40,0,256,10240,10496,65536,MSAVI,0.0,65536,,,,
71,0,patch_0_40,0,256,10240,10496,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
72,0,patch_0_41,0,256,10496,10752,65536,MSAVI,0.0,65536,,,,
73,0,patch_0_41,0,256,10496,10752,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
74,0,patch_0_42,0,256,10752,11008,65536,MSAVI,0.0,65536,,,,
75,0,patch_0_42,0,256,10752,11008,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
76,0,patch_0_43,0,256,11008,11264,65536,MSAVI,0.0,65536,,,,
77,0,patch_0_43,0,256,11008,11264,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
78,0,patch_0_44,0,256,11264,11520,65536,MSAVI,0.0,65536,,,,
79,0,patch_0_44,0,256,11264,11520,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
80,0,patch_0_45,0,256,11520,11776,65536,MSAVI,0.0,65536,,,,
81,0,patch_0_45,0,256,11520,11776,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
82,0,patch_1_0,256,512,0,256,65536,MSAVI,0.0,65536,,,,
83,0,patch_1_0,256,512,0,256,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
84,0,patch_1_1,256,512,256,512,65536,MSAVI,0.0,65536,,,,
85,0,patch_1_1,256,512,256,512,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
86,0,patch_1_2,256,512,512,768,65536,MSAVI,0.0,65536,,,,
87,0,patch_1_2,256,512,512,768,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
88,0,patch_1_3,256,512,768,1024,65536,MSAVI,0.0,65536,,,,
89,0,patch_1_3,256,512,768,1024,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
90,0,patch_1_4,256,512,1024,1280,65536,MSAVI,0.0,65536,,,,
91,0,patch_1_4,256,512,1024,1280,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
92,0,patch_1_5,256,512,1280,1536,65536,MSAVI,0.0,65536,,,,
93,0,patch_1_5,256,512,1280,1536,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
94,0,patch_1_6,256,512,1536,1792,65536,MSAVI,0.0,65536,,,,
95,0,patch_1_6,256,512,1536,1792,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
96,0,patch_1_7,256,512,1792,2048,65536,MSAVI,0.0,65536,,,,
97,0,patch_1_7,256,512,1792,2048,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
98,0,patch_1_8,256,512,2048,2304,65536,MSAVI,0.0,65536,,,,
99,0,patch_1_8,256,512,2048,2304,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
100,0,patch_1_9,256,512,2304,2560,65536,MSAVI,0.0,65536,,,,
101,0,patch_1_9,256,512,2304,2560,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
102,0,patch_1_10,256,512,2560,2816,65536,MSAVI,0.0,65536,,,,
103,0,patch_1_10,256,512,2560,2816,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
104,0,patch_1_11,256,512,2816,3072,65536,MSAVI,0.0,65536,,,,
105,0,patch_1_11,256,512,2816,3072,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
106,0,patch_1_12,256,512,3072,3328,65536,MSAVI,0.0,65536,,,,
107,0,patch_1_12,256,512,3072,3328,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
108,0,patch_1_13,256,512,3328,3584,65536,MSAVI,0.0,65536,,,,
109,0,patch_1_13,256,512,3328,3584,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
110,0,patch_1_14,256,512,3584,3840,65536,MSAVI,0.0,65536,,,,
111,0,patch_1_14,256,512,3584,3840,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
112,0,patch_1_15,256,512,3840,4096,65536,MSAVI,0.0,65536,,,,
113,0,patch_1_15,256,512,3840,4096,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
114,0,patch_1_16,256,512,4096,4352,65536,MSAVI,0.0,65536,,,,
115,0,patch_1_16,256,512,4096,4352,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
116,0,patch_1_17,256,512,4352,4608,65536,MSAVI,0.0,65536,,,,
117,0,patch_1_17,256,512,4352,4608,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
118,0,patch_1_18,256,512,4608,4864,65536,MSAVI,0.0,65536,,,,
119,0,patch_1_18,256,512,4608,4864,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
120,0,patch_1_19,256,512,4864,5120,65536,MSAVI,0.0,65536,,,,
121,0,patch_1_19,256,512,4864,5120,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
122,0,patch_1_20,256,512,5120,5376,65536,MSAVI,0.0,65536,,,,
123,0,patch_1_20,256,512,5120,5376,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
124,0,patch_1_21,256,512,5376,5632,65536,MSAVI,0.0,65536,,,,
125,0,patch_1_21,256,512,5376,5632,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
126,0,patch_1_22,256,512,5632,5888,65536,MSAVI,0.0,65536,,,,
127,0,patch_1_22,256,512,5632,5888,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
128,0,patch_1_23,256,512,5888,6144,65536,MSAVI,0.0,65536,,,,
129,0,patch_1_23,256,512,5888,6144,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
138,0,patch_1_31,256,512,7936,8192,65536,MSAVI,0.0,65536,,,,
139,0,patch_1_31,256,512,7936,8192,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
140,0,patch_1_32,256,512,8192,8448,65536,MSAVI,0.0,65536,,,,
141,0,patch_1_32,256,512,8192,8448,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
142,0,patch_1_33,256,512,8448,8704,65536,MSAVI,0.0,65536,,,,
143,0,patch_1_33,256,512,8448,8704,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
144,0,patch_1_34,256,512,8704,8960,65536,MSAVI,0.0,65536,,,,
145,0,patch_1_34,256,512,8704,8960,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
146,0,patch_1_35,256,512,8960,9216,65536,MSAVI,0.0,65536,,,,
147,0,patch_1_35,256,512,8960,9216,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
148,0,patch_1_36,256,512,9216,9472,65536,MSAVI,0.0,65536,,,,
149,0,patch_1_36,256,512,9216,9472,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
150,0,patch_1_37,256,512,9472,9728,65536,MSAVI,0.0,65536,,,,
151,0,patch_1_37,256,512,9472,9728,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
152,0,patch_1_38,256,512,9728,9984,65536,MSAVI,0.0,65536,,,,
153,0,patch_1_38,256,512,9728,9984,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
154,0,patch_1_39,256,512,9984,10240,65536,MSAVI,0.0,65536,,,,
155,0,patch_1_39,256,512,9984,10240,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
156,0,patch_1_40,256,512,10240,10496,65536,MSAVI,0.0,65536,,,,
157,0,patch_1_40,256,512,10240,10496,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
158,0,patch_1_41,256,512,10496,10752,65536,MSAVI,0.0,65536,,,,
159,0,patch_1_41,256,512,10496,10752,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
160,0,patch_1_42,256,512,10752,11008,65536,MSAVI,0.0,65536,,,,
161,0,patch_1_42,256,512,10752,11008,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
162,0,patch_1_43,256,512,11008,11264,65536,MSAVI,0.0,65536,,,,
163,0,patch_1_43,256,512,11008,11264,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
164,0,patch_1_44,256,512,11264,11520,65536,MSAVI,0.0,65536,,,,
165,0,patch_1_44,256,512,11264,11520,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
166,0,patch_1_45,256,512,11520,11776,65536,MSAVI,0.0,65536,,,,
167,0,patch_1_45,256,512,11520,11776,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
168,0,patch_2_0,512,768,0,256,65536,MSAVI,0.0,65536,,,,
169,0,patch_2_0,512,768,0,256,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
170,0,patch_2_1,512,768,256,512,65536,MSAVI,0.0,65536,,,,
171,0,patch_2_1,512,768,256,512,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
172,0,patch_2_2,512,768,512,768,65536,MSAVI,0.0,65536,,,,
173,0,patch_2_2,512,768,512,768,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
174,0,patch_2_3,512,768,768,1024,65536,MSAVI,0.0,65536,,,,
175,0,patch_2_3,512,768,768,1024,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
176,0,patch_2_4,512,768,1024,1280,65536,MSAVI,0.0,65536,,,,
177,0,patch_2_4,512,768,1024,1280,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
178,0,patch_2_5,512,768,1280,1536,65536,MSAVI,0.0,65536,,,,
179,0,patch_2_5,512,768,1280,1536,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
180,0,patch_2_6,512,768,1536,1792,65536,MSAVI,0.0,65536,,,,
181,0,patch_2_6,512,768,1536,1792,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
182,0,patch_2_7,512,768,1792,2048,65536,MSAVI,0.0,65536,,,,
183,0,patch_2_7,512,768,1792,2048,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
184,0,patch_2_8,512,768,2048,2304,65536,MSAVI,0.0,65536,,,,
185,0,patch_2_8,512,768,2048,2304,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
186,0,patch_2_9,512,768,2304,2560,65536,MSAVI,0.0,65536,,,,
187,0,patch_2_9,512,768,2304,2560,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
188,0,patch_2_10,512,768,2560,2816,65536,MSAVI,0.0,65536,,,,
189,0,patch_2_10,512,768,2560,2816,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
190,0,patch_2_11,512,768,2816,3072,65536,MSAVI,0.0,65536,,,,
191,0,patch_2_11,512,768,2816,3072,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
192,0,patch_2_12,512,768,3072,3328,65536,MSAVI,0.0,65536,,,,
193,0,patch_2_12,512,768,3072,3328,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
194,0,patch_2_13,512,768,3328,3584,65536,MSAVI,0.0,65536,,,,
195,0,patch_2_13,512,768,3328,3584,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
196,0,patch_2_14,512,768,3584,3840,65536,MSAVI,0.0,65536,,,,
197,0,patch_2_14,512,768,3584,3840,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
198,0,patch_2_15,512,768,3840,4096,65536,MSAVI,0.0,65536,,,,
199,0,patch_2_15,512,768,3840,4096,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
200,0,patch_2_16,512,768,4096,4352,65536,MSAVI,0.0,65536,,,,
201,0,patch_2_16,512,768,4096,4352,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
202,0,patch_2_17,512,768,4352,4608,65536,MSAVI,0.0,65536,,,,
203,0,patch_2_17,512,768,4352,4608,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
204,0,patch_2_18,512,768,4608,4864,65536,MSAVI,0.0,65536,,,,
205,0,patch_2_18,512,768,4608,4864,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
206,0,patch_2_19,512,768,4864,5120,65536,MSAVI,0.0,65536,,,,
207,0,patch_2_19,512,768,4864,5120,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
208,0,patch_2_20,512,768,5120,5376,65536,MSAVI,0.0,65536,,,,
209,0,patch_2_20,512,768,5120,5376,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
210,0,patch_2_21,512,768,5376,5632,65536,MSAVI,0.0,65536,,,,
211,0,patch_2_21,512,768,5376,5632,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
224,0,patch_2_32,512,768,8192,8448,65536,MSAVI,0.0,65536,,,,
225,0,patch_2_32,512,768,8192,8448,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
226,0,patch_2_33,512,768,8448,8704,65536,MSAVI,0.0,65536,,,,
227,0,patch_2_33,512,768,8448,8704,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
228,0,patch_2_34,512,768,8704,8960,65536,MSAVI,0.0,65536,,,,
229,0,patch_2_34,512,768,8704,8960,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
230,0,patch_2_35,512,768,8960,9216,65536,MSAVI,0.0,65536,,,,
231,0,patch_2_35,512,768,8960,9216,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
232,0,patch_2_36,512,768,9216,9472,65536,MSAVI,0.0,65536,,,,
233,0,patch_2_36,512,768,9216,9472,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
234,0,patch_2_37,512,768,9472,9728,65536,MSAVI,0.0,65536,,,,
235,0,patch_2_37,512,768,9472,9728,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
236,0,patch_2_38,512,768,9728,9984,65536,MSAVI,0.0,65536,,,,
237,0,patch_2_38,512,768,9728,9984,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
238,0,patch_2_39,512,768,9984,10240,65536,MSAVI,0.0,65536,,,,
239,0,patch_2_39,512,768,9984,10240,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
240,0,patch_2_40,512,768,10240,10496,65536,MSAVI,0.0,65536,,,,
241,0,patch_2_40,512,768,10240,10496,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
242,0,patch_2_41,512,768,10496,10752,65536,MSAVI,0.0,65536,,,,
243,0,patch_2_41,512,768,10496,10752,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
244,0,patch_2_42,512,768,10752,11008,65536,MSAVI,0.0,65536,,,,
245,0,patch_2_42,512,768,10752,11008,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
246,0,patch_2_43,512,768,11008,11264,65536,MSAVI,0.0,65536,,,,
247,0,patch_2_43,512,768,11008,11264,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
248,0,patch_2_44,512,768,11264,11520,65536,MSAVI,0.0,65536,,,,
249,0,patch_2_44,512,768,11264,11520,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
250,0,patch_2_45,512,768,11520,11776,65536,MSAVI,0.0,65536,,,,
251,0,patch_2_45,512,768,11520,11776,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
252,0,patch_3_0,768,1024,0,256,65536,MSAVI,0.0,65536,,,,
253,0,patch_3_0,768,1024,0,256,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
254,0,patch_3_1,768,1024,256,512,65536,MSAVI,0.0,65536,,,,
255,0,patch_3_1,768,1024,256,512,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
256,0,patch_3_2,768,1024,512,768,65536,MSAVI,0.0,65536,,,,
257,0,patch_3_2,768,1024,512,768,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
258,0,patch_3_3,768,1024,768,1024,65536,MSAVI,0.0,65536,,,,
259,0,patch_3_3,768,1024,768,1024,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
260,0,patch_3_4,768,1024,1024,1280,65536,MSAVI,0.0,65536,,,,
261,0,patch_3_4,768,1024,1024,1280,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
262,0,patch_3_5,768,1024,1280,1536,65536,MSAVI,0.0,65536,,,,
263,0,patch_3_5,768,1024,1280,1536,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
264,0,patch_3_6,768,1024,1536,1792,65536,MSAVI,0.0,65536,,,,
265,0,patch_3_6,768,1024,1536,1792,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
266,0,patch_3_7,768,1024,1792,2048,65536,MSAVI,0.0,65536,,,,
267,0,patch_3_7,768,1024,1792,2048,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
268,0,patch_3_8,768,1024,2048,2304,65536,MSAVI,0.0,65536,,,,
269,0,patch_3_8,768,1024,2048,2304,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
270,0,patch_3_9,768,1024,2304,2560,65536,MSAVI,0.0,65536,,,,
271,0,patch_3_9,768,1024,2304,2560,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
272,0,patch_3_10,768,1024,2560,2816,65536,MSAVI,0.0,65536,,,,
273,0,patch_3_10,768,1024,2560,2816,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
274,0,patch_3_11,768,1024,2816,3072,65536,MSAVI,0.0,65536,,,,
275,0,patch_3_11,768,1024,2816,3072,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
276,0,patch_3_12,768,1024,3072,3328,65536,MSAVI,0.0,65536,,,,
277,0,patch_3_12,768,1024,3072,3328,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
278,0,patch_3_13,768,1024,3328,3584,65536,MSAVI,0.0,65536,,,,
279,0,patch_3_13,768,1024,3328,3584,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
280,0,patch_3_14,768,1024,3584,3840,65536,MSAVI,0.0,65536,,,,
281,0,patch_3_14,768,1024,3584,3840,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
282,0,patch_3_15,768,1024,3840,4096,65536,MSAVI,0.0,65536,,,,
283,0,patch_3_15,768,1024,3840,4096,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
284,0,patch_3_16,768,1024,4096,4352,65536,MSAVI,0.0,65536,,,,
285,0,patch_3_16,768,1024,4096,4352,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
286,0,patch_3_17,768,1024,4352,4608,65536,MSAVI,0.0,65536,,,,
287,0,patch_3_17,768,1024,4352,4608,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
288,0,patch_3_18,768,1024,4608,4864,65536,MSAVI,0.0,65536,,,,
289,0,patch_3_18,768,1024,4608,4864,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
290,0,patch_3_19,768,1024,4864,5120,65536,MSAVI,0.0,65536,,,,
291,0,patch_3_19,768,1024,4864,5120,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
292,0,patch_3_20,768,1024,5120,5376,65536,MSAVI,0.0,65536,,,,
293,0,patch_3_20,768,1024,5120,5376,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
310,0,patch_3_33,768,1024,8448,8704,65536,MSAVI,0.0,65536,,,,
311,0,patch_3_33,768,1024,8448,8704,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
312,0,patch_3_34,768,1024,8704,8960,65536,MSAVI,0.0,65536,,,,
313,0,patch_3_34,768,1024,8704,8960,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
314,0,patch_3_35,768,1024,8960,9216,65536,MSAVI,0.0,65536,,,,
315,0,patch_3_35,768,1024,8960,9216,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
316,0,patch_3_36,768,1024,9216,9472,65536,MSAVI,0.0,65536,,,,
317,0,patch_3_36,768,1024,9216,9472,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
318,0,patch_3_37,768,1024,9472,9728,65536,MSAVI,0.0,65536,,,,
319,0,patch_3_37,768,1024,9472,9728,65536,NDVI,0.0,0,0.0,0.0,0.0,0.0098080423860209
