,patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
895,8192_8448_5376_5632,MSAVI,65536,43698,3655.0,47353.0,18183.0,best,0.666778564453125,0.0557708740234375,0.2774505615234375
896,8192_8448_5632_5888,MSAVI,65536,38945,1692.0,40637.0,24899.0,best,0.5942535400390625,0.02581787109375,0.3799285888671875
897,8192_8448_5888_6144,MSAVI,65536,37396,6282.0,43678.0,21858.0,best,0.57061767578125,0.095855712890625,0.333526611328125
898,8192_8448_6144_6400,MSAVI,65536,34943,5451.0,40394.0,25142.0,best,0.5331878662109375,0.0831756591796875,0.383636474609375
899,8192_8448_6400_6656,MSAVI,65536,37120,5308.0,42428.0,23108.0,best,0.56640625,0.08099365234375,0.35260009765625
900,8192_8448_6656_6912,MSAVI,65536,39243,5884.0,45127.0,20409.0,best,0.5988006591796875,0.08978271484375,0.3114166259765625
901,8192_8448_6912_7168,MSAVI,65536,40024,10042.0,50066.0,15470.0,best,0.6107177734375,0.153228759765625,0.236053466796875
902,8192_8448_7168_7424,MSAVI,65536,37751,4737.0,42488.0,23048.0,best,0.5760345458984375,0.0722808837890625,0.3516845703125
903,8192_8448_7424_7680,MSAVI,65536,35761,3866.0,39627.0,25909.0,best,0.5456695556640625,0.058990478515625,0.3953399658203125
904,8192_8448_7680_7936,MSAVI,65536,39136,11209.0,50345.0,15191.0,best,0.59716796875,0.1710357666015625,0.2317962646484375
905,8448_8704_1792_2048,MSAVI,65487,38321,6839.0,45160.0,20327.0,best,0.5851695756409669,0.1044329408890314,0.3103974834700017
906,8448_8704_2048_2304,MSAVI,65536,35164,12474.0,47638.0,17898.0,best,0.53656005859375,0.190338134765625,0.273101806640625
907,8448_8704_2304_2560,MSAVI,65536,39189,14943.0,54132.0,11404.0,best,0.5979766845703125,0.2280120849609375,0.17401123046875
908,8448_8704_2560_2816,MSAVI,65536,34533,22962.0,57495.0,8041.0,best,0.5269317626953125,0.350372314453125,0.1226959228515625
909,8448_8704_2816_3072,MSAVI,65536,35822,9853.0,45675.0,19861.0,best,0.546600341796875,0.1503448486328125,0.3030548095703125
910,8448_8704_3072_3328,MSAVI,65536,40945,4944.0,45889.0,19647.0,best,0.6247711181640625,0.075439453125,0.2997894287109375
911,8448_8704_3328_3584,MSAVI,65536,38726,15462.0,54188.0,11348.0,best,0.590911865234375,0.235931396484375,0.17315673828125
912,8448_8704_3584_3840,MSAVI,65536,36813,6371.0,43184.0,22352.0,best,0.5617218017578125,0.0972137451171875,0.341064453125
913,8448_8704_3840_4096,MSAVI,65536,36755,3607.0,40362.0,25174.0,best,0.5608367919921875,0.0550384521484375,0.384124755859375
914,8448_8704_4096_4352,MSAVI,65536,39456,2595.0,42051.0,23485.0,best,0.60205078125,0.0395965576171875,0.3583526611328125
915,8448_8704_4352_4608,MSAVI,65536,37521,5402.0,42923.0,22613.0,best,0.5725250244140625,0.082427978515625,0.3450469970703125
916,8448_8704_4608_4864,MSAVI,65536,36020,2530.0,38550.0,26986.0,best,0.54962158203125,0.038604736328125,0.411773681640625
917,8448_8704_4864_5120,MSAVI,65536,36449,4724.0,41173.0,24363.0,best,0.5561676025390625,0.07208251953125,0.3717498779296875
918,8448_8704_5120_5376,MSAVI,65536,38614,6109.0,44723.0,20813.0,best,0.589202880859375,0.0932159423828125,0.3175811767578125
919,8448_8704_5376_5632,MSAVI,65536,39530,2569.0,42099.0,23437.0,best,0.603179931640625,0.0391998291015625,0.3576202392578125
920,8448_8704_5632_5888,MSAVI,65536,38807,4888.0,43695.0,21841.0,best,0.5921478271484375,0.0745849609375,0.3332672119140625
921,8448_8704_5888_6144,MSAVI,65536,37629,8893.0,46522.0,19014.0,best,0.5741729736328125,0.1356964111328125,0.290130615234375
922,8448_8704_6144_6400,MSAVI,65536,35788,7886.0,43674.0,21862.0,best,0.54608154296875,0.120330810546875,0.333587646484375
923,8448_8704_6400_6656,MSAVI,65536,36122,4574.0,40696.0,24840.0,best,0.551177978515625,0.069793701171875,0.3790283203125
924,8448_8704_6656_6912,MSAVI,65536,38193,5422.0,43615.0,21921.0,best,0.5827789306640625,0.082733154296875,0.3344879150390625
925,8448_8704_6912_7168,MSAVI,65536,36084,7946.0,44030.0,21506.0,best,0.55059814453125,0.121246337890625,0.328155517578125
926,8448_8704_7168_7424,MSAVI,65536,33795,7860.0,41655.0,23881.0,best,0.5156707763671875,0.11993408203125,0.3643951416015625
927,8448_8704_7424_7680,MSAVI,65536,36979,7039.0,44018.0,21518.0,best,0.5642547607421875,0.1074066162109375,0.328338623046875
928,8448_8704_7680_7936,MSAVI,65536,37733,2460.0,40193.0,25343.0,best,0.5757598876953125,0.03753662109375,0.3867034912109375
929,8704_8960_2816_3072,MSAVI,65536,36680,10787.0,47467.0,18069.0,best,0.5596923828125,0.1645965576171875,0.2757110595703125
930,8704_8960_3072_3328,MSAVI,65536,43572,5653.0,49225.0,16311.0,best,0.66485595703125,0.0862579345703125,0.2488861083984375
931,8704_8960_3328_3584,MSAVI,65536,44899,12024.0,56923.0,8613.0,best,0.6851043701171875,0.1834716796875,0.1314239501953125
932,8704_8960_3584_3840,MSAVI,65536,38995,3857.0,42852.0,22684.0,best,0.5950164794921875,0.0588531494140625,0.34613037109375
933,8704_8960_3840_4096,MSAVI,65536,38365,2990.0,41355.0,24181.0,best,0.5854034423828125,0.045623779296875,0.3689727783203125
934,8704_8960_4096_4352,MSAVI,65536,37088,2111.0,39199.0,26337.0,best,0.56591796875,0.0322113037109375,0.4018707275390625
935,8704_8960_4352_4608,MSAVI,65536,36535,3438.0,39973.0,25563.0,best,0.5574798583984375,0.052459716796875,0.3900604248046875
936,8704_8960_4608_4864,MSAVI,65536,36480,5865.0,42345.0,23191.0,best,0.556640625,0.0894927978515625,0.3538665771484375
937,8704_8960_4864_5120,MSAVI,65536,37274,6747.0,44021.0,21515.0,best,0.568756103515625,0.1029510498046875,0.3282928466796875
938,8704_8960_5120_5376,MSAVI,65536,37883,3035.0,40918.0,24618.0,best,0.5780487060546875,0.0463104248046875,0.375640869140625
939,8704_8960_5376_5632,MSAVI,65536,37829,2373.0,40202.0,25334.0,best,0.5772247314453125,0.0362091064453125,0.386566162109375
940,8704_8960_5632_5888,MSAVI,65536,37187,6521.0,43708.0,21828.0,best,0.5674285888671875,0.0995025634765625,0.33306884765625
941,8704_8960_5888_6144,MSAVI,65536,39334,8786.0,48120.0,17416.0,best,0.600189208984375,0.134063720703125,0.2657470703125
942,8704_8960_6144_6400,MSAVI,65536,42616,8806.0,51422.0,14114.0,best,0.6502685546875,0.134368896484375,0.215362548828125
943,8704_8960_6400_6656,MSAVI,65536,37394,3540.0,40934.0,24602.0,best,0.570587158203125,0.05401611328125,0.375396728515625
944,8704_8960_6656_6912,MSAVI,65536,36762,4771.0,41533.0,24003.0,best,0.560943603515625,0.0727996826171875,0.3662567138671875
945,8704_8960_6912_7168,MSAVI,65536,34596,5127.0,39723.0,25813.0,best,0.52789306640625,0.0782318115234375,0.3938751220703125
946,8704_8960_7168_7424,MSAVI,65536,37042,7597.0,44639.0,20897.0,best,0.565216064453125,0.1159210205078125,0.3188629150390625
947,8704_8960_7424_7680,MSAVI,65536,34555,6013.0,40568.0,24968.0,best,0.5272674560546875,0.0917510986328125,0.3809814453125
948,8704_8960_7680_7936,MSAVI,65536,35626,8141.0,43767.0,21769.0,best,0.543609619140625,0.1242218017578125,0.3321685791015625
949,8960_9216_3584_3840,MSAVI,65536,42060,2912.0,44972.0,20564.0,best,0.64178466796875,0.04443359375,0.31378173828125
950,8960_9216_3840_4096,MSAVI,65536,41380,1077.0,42457.0,23079.0,best,0.63140869140625,0.0164337158203125,0.3521575927734375
951,8960_9216_4096_4352,MSAVI,65536,39213,1377.0,40590.0,24946.0,best,0.5983428955078125,0.0210113525390625,0.380645751953125
952,8960_9216_4352_4608,MSAVI,65536,40241,3162.0,43403.0,22133.0,best,0.6140289306640625,0.048248291015625,0.3377227783203125
953,8960_9216_4608_4864,MSAVI,65536,38868,5834.0,44702.0,20834.0,best,0.59307861328125,0.089019775390625,0.317901611328125
954,8960_9216_4864_5120,MSAVI,65536,38399,6100.0,44499.0,21037.0,best,0.5859222412109375,0.09307861328125,0.3209991455078125
955,8960_9216_5120_5376,MSAVI,65536,35867,4200.0,40067.0,25469.0,best,0.5472869873046875,0.0640869140625,0.3886260986328125
956,8960_9216_5376_5632,MSAVI,65536,36064,3784.0,39848.0,25688.0,best,0.55029296875,0.0577392578125,0.3919677734375
957,8960_9216_5632_5888,MSAVI,65536,35968,5228.0,41196.0,24340.0,best,0.548828125,0.07977294921875,0.37139892578125
958,8960_9216_5888_6144,MSAVI,65536,36524,8394.0,44918.0,20618.0,best,0.55731201171875,0.128082275390625,0.314605712890625
959,8960_9216_6144_6400,MSAVI,65536,39497,2817.0,42314.0,23222.0,best,0.6026763916015625,0.0429840087890625,0.354339599609375
960,8960_9216_6400_6656,MSAVI,65536,35778,7367.0,43145.0,22391.0,best,0.545928955078125,0.1124114990234375,0.3416595458984375
961,8960_9216_6656_6912,MSAVI,65536,37047,5999.0,43046.0,22490.0,best,0.5652923583984375,0.0915374755859375,0.343170166015625
962,8960_9216_6912_7168,MSAVI,65536,34944,7911.0,42855.0,22681.0,best,0.533203125,0.1207122802734375,0.3460845947265625
963,8960_9216_7168_7424,MSAVI,65536,34897,11185.0,46082.0,19454.0,best,0.5324859619140625,0.1706695556640625,0.296844482421875
964,8960_9216_7424_7680,MSAVI,65536,36829,7593.0,44422.0,21114.0,best,0.5619659423828125,0.1158599853515625,0.322174072265625
965,9216_9472_4608_4864,MSAVI,65536,37525,6235.0,43760.0,21776.0,best,0.5725860595703125,0.0951385498046875,0.332275390625
966,9216_9472_4864_5120,MSAVI,65536,38550,7151.0,45701.0,19835.0,best,0.588226318359375,0.1091156005859375,0.3026580810546875
967,9216_9472_5120_5376,MSAVI,65536,38384,9000.0,47384.0,18152.0,best,0.585693359375,0.1373291015625,0.2769775390625
968,9216_9472_5376_5632,MSAVI,65536,36123,13621.0,49744.0,15792.0,best,0.5511932373046875,0.2078399658203125,0.240966796875
969,9216_9472_5632_5888,MSAVI,65536,39669,5472.0,45141.0,20395.0,best,0.6053009033203125,0.08349609375,0.3112030029296875
970,9216_9472_5888_6144,MSAVI,65536,38959,6128.0,45087.0,20449.0,best,0.5944671630859375,0.093505859375,0.3120269775390625
971,9216_9472_6144_6400,MSAVI,65536,37078,3171.0,40249.0,25287.0,best,0.565765380859375,0.0483856201171875,0.3858489990234375
972,9216_9472_6400_6656,MSAVI,65536,36537,4982.0,41519.0,24017.0,best,0.5575103759765625,0.076019287109375,0.3664703369140625
973,9216_9472_6656_6912,MSAVI,65536,39549,6755.0,46304.0,19232.0,best,0.6034698486328125,0.1030731201171875,0.29345703125
974,9216_9472_6912_7168,MSAVI,65536,34530,8309.0,42839.0,22697.0,best,0.526885986328125,0.1267852783203125,0.3463287353515625
975,9216_9472_7168_7424,MSAVI,65536,42610,6143.0,48753.0,16783.0,best,0.650177001953125,0.0937347412109375,0.2560882568359375
976,9216_9472_7424_7680,MSAVI,65536,37244,5462.0,42706.0,22830.0,best,0.56829833984375,0.083343505859375,0.348358154296875
977,9472_9728_5376_5632,MSAVI,65536,40151,11134.0,51285.0,14251.0,best,0.6126556396484375,0.169891357421875,0.2174530029296875
978,9472_9728_5632_5888,MSAVI,65536,38752,5820.0,44572.0,20964.0,best,0.59130859375,0.08880615234375,0.31988525390625
979,9472_9728_5888_6144,MSAVI,65536,37351,5082.0,42433.0,23103.0,best,0.5699310302734375,0.077545166015625,0.3525238037109375
980,9472_9728_6144_6400,MSAVI,65536,33264,6456.0,39720.0,25816.0,best,0.507568359375,0.0985107421875,0.3939208984375
981,9472_9728_6400_6656,MSAVI,65536,38120,5515.0,43635.0,21901.0,best,0.5816650390625,0.0841522216796875,0.3341827392578125
982,9472_9728_6656_6912,MSAVI,65536,37978,9607.0,47585.0,17951.0,best,0.579498291015625,0.1465911865234375,0.2739105224609375
983,9472_9728_6912_7168,MSAVI,65536,36036,6621.0,42657.0,22879.0,best,0.54986572265625,0.1010284423828125,0.3491058349609375
984,9472_9728_7168_7424,MSAVI,65536,38938,3196.0,42134.0,23402.0,best,0.594146728515625,0.04876708984375,0.357086181640625
985,9728_9984_6400_6656,MSAVI,65536,38545,5579.0,44124.0,21412.0,best,0.5881500244140625,0.0851287841796875,0.32672119140625
986,9728_9984_6656_6912,MSAVI,65536,39410,7990.0,47400.0,18136.0,best,0.601348876953125,0.121917724609375,0.2767333984375
987,9728_9984_6912_7168,MSAVI,65536,37269,3466.0,40735.0,24801.0,best,0.5686798095703125,0.052886962890625,0.3784332275390625
988,9728_9984_7168_7424,MSAVI,65536,35556,5106.0,40662.0,24874.0,best,0.54254150390625,0.077911376953125,0.379547119140625
989,256_512_8192_8448,MSAVI,65536,42336,1869.0,44205.0,21331.0,good,0.64599609375,0.0285186767578125,0.3254852294921875
990,256_512_8448_8704,MSAVI,65536,37967,6303.0,44270.0,21266.0,good,0.5793304443359375,0.0961761474609375,0.324493408203125
991,256_512_8704_8960,MSAVI,65536,38465,6076.0,44541.0,20995.0,good,0.5869293212890625,0.09271240234375,0.3203582763671875
992,256_512_8960_9216,MSAVI,65536,39421,3489.0,42910.0,22626.0,good,0.6015167236328125,0.0532379150390625,0.345245361328125
993,256_512_9216_9472,MSAVI,65536,40463,6728.0,47191.0,18345.0,good,0.6174163818359375,0.1026611328125,0.2799224853515625
994,256_512_9472_9728,MSAVI,65536,35740,9157.0,44897.0,20639.0,good,0.54534912109375,0.1397247314453125,0.3149261474609375
995,512_768_6656_6912,MSAVI,65536,36550,5656.0,42206.0,23330.0,good,0.557708740234375,0.0863037109375,0.355987548828125
996,512_768_6912_7168,MSAVI,65536,34139,8706.0,42845.0,22691.0,good,0.5209197998046875,0.132843017578125,0.3462371826171875
997,512_768_7168_7424,MSAVI,65536,31935,12094.0,44029.0,21507.0,good,0.4872894287109375,0.184539794921875,0.3281707763671875
998,512_768_7424_7680,MSAVI,65536,33687,4686.0,38373.0,27163.0,good,0.5140228271484375,0.071502685546875,0.4144744873046875
999,512_768_7680_7936,MSAVI,65536,34124,4560.0,38684.0,26852.0,good,0.52069091796875,0.069580078125,0.40972900390625
1000,512_768_7936_8192,MSAVI,65536,33881,2152.0,36033.0,29503.0,good,0.5169830322265625,0.0328369140625,0.4501800537109375
1001,512_768_8192_8448,MSAVI,65536,42478,3259.0,45737.0,19799.0,good,0.648162841796875,0.0497283935546875,0.3021087646484375
1002,512_768_8448_8704,MSAVI,65536,46381,2053.0,48434.0,17102.0,good,0.7077178955078125,0.0313262939453125,0.260955810546875
1003,512_768_8704_8960,MSAVI,65536,44188,3589.0,47777.0,17759.0,good,0.67425537109375,0.0547637939453125,0.2709808349609375
1004,512_768_8960_9216,MSAVI,65536,41928,4392.0,46320.0,19216.0,good,0.6397705078125,0.0670166015625,0.293212890625
1005,512_768_9216_9472,MSAVI,65536,43644,1948.0,45592.0,19944.0,good,0.66595458984375,0.02972412109375,0.3043212890625
1006,512_768_9472_9728,MSAVI,65536,40137,3205.0,43342.0,22194.0,good,0.6124420166015625,0.0489044189453125,0.338653564453125
1007,512_768_9728_9984,MSAVI,65536,35433,16583.0,52016.0,13520.0,good,0.5406646728515625,0.2530364990234375,0.206298828125
1008,768_1024_5376_5632,MSAVI,65536,37797,7839.0,45636.0,19900.0,good,0.5767364501953125,0.1196136474609375,0.30364990234375
1009,768_1024_5632_5888,MSAVI,65536,37429,5950.0,43379.0,22157.0,good,0.5711212158203125,0.090789794921875,0.3380889892578125
1010,768_1024_5888_6144,MSAVI,65536,39694,2638.0,42332.0,23204.0,good,0.605682373046875,0.040252685546875,0.35406494140625
1011,768_1024_6144_6400,MSAVI,65536,37188,3011.0,40199.0,25337.0,good,0.56744384765625,0.0459442138671875,0.3866119384765625
1012,768_1024_6400_6656,MSAVI,65536,34558,8244.0,42802.0,22734.0,good,0.527313232421875,0.12579345703125,0.346893310546875
1013,768_1024_6656_6912,MSAVI,65536,36570,4103.0,40673.0,24863.0,good,0.558013916015625,0.0626068115234375,0.3793792724609375
1014,768_1024_6912_7168,MSAVI,65536,33604,10543.0,44147.0,21389.0,good,0.51275634765625,0.1608734130859375,0.3263702392578125
1015,768_1024_7168_7424,MSAVI,65536,33560,7766.0,41326.0,24210.0,good,0.5120849609375,0.118499755859375,0.369415283203125
1016,768_1024_7424_7680,MSAVI,65536,37377,3836.0,41213.0,24323.0,good,0.5703277587890625,0.05853271484375,0.3711395263671875
1017,768_1024_7680_7936,MSAVI,65536,34259,3401.0,37660.0,27876.0,good,0.5227508544921875,0.0518951416015625,0.42535400390625
1018,768_1024_7936_8192,MSAVI,65536,37102,2001.0,39103.0,26433.0,good,0.566131591796875,0.0305328369140625,0.4033355712890625
1019,768_1024_8192_8448,MSAVI,65536,37291,747.0,38038.0,27498.0,good,0.5690155029296875,0.0113983154296875,0.419586181640625
1020,768_1024_8448_8704,MSAVI,65536,43232,781.0,44013.0,21523.0,good,0.65966796875,0.0119171142578125,0.3284149169921875
1021,768_1024_8704_8960,MSAVI,65536,42827,5887.0,48714.0,16822.0,good,0.6534881591796875,0.0898284912109375,0.256683349609375
1022,768_1024_8960_9216,MSAVI,65536,40218,3016.0,43234.0,22302.0,good,0.613677978515625,0.0460205078125,0.340301513671875
1023,768_1024_9216_9472,MSAVI,65536,40044,1004.0,41048.0,24488.0,good,0.61102294921875,0.01531982421875,0.3736572265625
1024,768_1024_9472_9728,MSAVI,65536,39377,4999.0,44376.0,21160.0,good,0.6008453369140625,0.0762786865234375,0.3228759765625
1025,768_1024_9728_9984,MSAVI,65536,38136,7576.0,45712.0,19824.0,good,0.5819091796875,0.1156005859375,0.302490234375
1026,1024_1280_3584_3840,MSAVI,65307,36535,9863.0,46398.0,18909.0,good,0.5594346700966206,0.15102515809943803,0.28954017180394137
1027,1024_1280_3840_4096,MSAVI,65536,40840,9138.0,49978.0,15558.0,good,0.6231689453125,0.139434814453125,0.237396240234375
1028,1024_1280_4096_4352,MSAVI,65536,39359,5942.0,45301.0,20235.0,good,0.6005706787109375,0.090667724609375,0.3087615966796875
1029,1024_1280_4352_4608,MSAVI,65536,41784,9313.0,51097.0,14439.0,good,0.6375732421875,0.1421051025390625,0.2203216552734375
1030,1024_1280_4608_4864,MSAVI,65536,39211,7147.0,46358.0,19178.0,good,0.5983123779296875,0.1090545654296875,0.292633056640625
1031,1024_1280_4864_5120,MSAVI,65536,36861,4220.0,41081.0,24455.0,good,0.5624542236328125,0.06439208984375,0.3731536865234375
1032,1024_1280_5120_5376,MSAVI,65536,36394,4687.0,41081.0,24455.0,good,0.555328369140625,0.0715179443359375,0.3731536865234375
1033,1024_1280_5376_5632,MSAVI,65536,38194,5094.0,43288.0,22248.0,good,0.582794189453125,0.077728271484375,0.3394775390625
1034,1024_1280_5632_5888,MSAVI,65536,44317,4490.0,48807.0,16729.0,good,0.6762237548828125,0.068511962890625,0.2552642822265625
1035,1024_1280_5888_6144,MSAVI,65536,40930,5240.0,46170.0,19366.0,good,0.624542236328125,0.0799560546875,0.295501708984375
1036,1024_1280_6144_6400,MSAVI,65536,37319,1700.0,39019.0,26517.0,good,0.5694427490234375,0.02593994140625,0.4046173095703125
1037,1024_1280_6400_6656,MSAVI,65536,34320,10305.0,44625.0,20911.0,good,0.523681640625,0.1572418212890625,0.3190765380859375
1038,1024_1280_6656_6912,MSAVI,65536,34877,10571.0,45448.0,20088.0,good,0.5321807861328125,0.1613006591796875,0.3065185546875
1039,1024_1280_6912_7168,MSAVI,65536,34006,3048.0,37054.0,28482.0,good,0.518890380859375,0.0465087890625,0.434600830078125
1040,1024_1280_7168_7424,MSAVI,65536,34307,1811.0,36118.0,29418.0,good,0.5234832763671875,0.0276336669921875,0.448883056640625
1041,1024_1280_7424_7680,MSAVI,65536,33335,4540.0,37875.0,27661.0,good,0.5086517333984375,0.06927490234375,0.4220733642578125
1042,1024_1280_7680_7936,MSAVI,65536,35897,4285.0,40182.0,25354.0,good,0.5477447509765625,0.0653839111328125,0.386871337890625
1043,1024_1280_7936_8192,MSAVI,65536,35507,3305.0,38812.0,26724.0,good,0.5417938232421875,0.0504302978515625,0.40777587890625
1044,1024_1280_8192_8448,MSAVI,65536,39198,5109.0,44307.0,21229.0,good,0.598114013671875,0.0779571533203125,0.3239288330078125
1045,1024_1280_8448_8704,MSAVI,65536,39846,6678.0,46524.0,19012.0,good,0.608001708984375,0.101898193359375,0.29010009765625
1046,1024_1280_8704_8960,MSAVI,65536,41255,2888.0,44143.0,21393.0,good,0.6295013427734375,0.0440673828125,0.3264312744140625
1047,1024_1280_8960_9216,MSAVI,65536,40417,7463.0,47880.0,17656.0,good,0.6167144775390625,0.1138763427734375,0.2694091796875
1048,1024_1280_9216_9472,MSAVI,65536,41255,8170.0,49425.0,16111.0,good,0.6295013427734375,0.124664306640625,0.2458343505859375
1049,1024_1280_9472_9728,MSAVI,65536,42561,1880.0,44441.0,21095.0,good,0.6494293212890625,0.0286865234375,0.3218841552734375
1050,1024_1280_9728_9984,MSAVI,65536,36633,6718.0,43351.0,22185.0,good,0.5589752197265625,0.102508544921875,0.3385162353515625
1051,1024_1280_9984_10240,MSAVI,65536,42632,10707.0,53339.0,12197.0,good,0.6505126953125,0.1633758544921875,0.1861114501953125
1052,1280_1536_2304_2560,MSAVI,65536,39765,8475.0,48240.0,17296.0,good,0.6067657470703125,0.1293182373046875,0.263916015625
1053,1280_1536_2560_2816,MSAVI,65536,41776,8445.0,50221.0,15315.0,good,0.637451171875,0.1288604736328125,0.2336883544921875
1054,1280_1536_2816_3072,MSAVI,65536,43469,6511.0,49980.0,15556.0,good,0.6632843017578125,0.0993499755859375,0.23736572265625
1055,1280_1536_3072_3328,MSAVI,65536,39264,5284.0,44548.0,20988.0,good,0.59912109375,0.08062744140625,0.32025146484375
1056,1280_1536_3328_3584,MSAVI,65536,39779,8050.0,47829.0,17707.0,good,0.6069793701171875,0.122833251953125,0.2701873779296875
1057,1280_1536_3584_3840,MSAVI,65536,38738,13725.0,52463.0,13073.0,good,0.591094970703125,0.2094268798828125,0.1994781494140625
1058,1280_1536_3840_4096,MSAVI,65536,38369,8861.0,47230.0,18306.0,good,0.5854644775390625,0.1352081298828125,0.279327392578125
1059,1280_1536_4096_4352,MSAVI,65536,40122,3908.0,44030.0,21506.0,good,0.612213134765625,0.05963134765625,0.328155517578125
1060,1280_1536_4352_4608,MSAVI,65536,42384,12056.0,54440.0,11096.0,good,0.646728515625,0.1839599609375,0.1693115234375
1061,1280_1536_4608_4864,MSAVI,65536,38589,9820.0,48409.0,17127.0,good,0.5888214111328125,0.14984130859375,0.2613372802734375
1062,1280_1536_4864_5120,MSAVI,65536,37220,7845.0,45065.0,20471.0,good,0.56793212890625,0.1197052001953125,0.3123626708984375
1063,1280_1536_5120_5376,MSAVI,65536,38504,2422.0,40926.0,24610.0,good,0.5875244140625,0.036956787109375,0.375518798828125
1064,1280_1536_5376_5632,MSAVI,65536,38491,4118.0,42609.0,22927.0,good,0.5873260498046875,0.062835693359375,0.3498382568359375
1065,1280_1536_5632_5888,MSAVI,65536,40105,4273.0,44378.0,21158.0,good,0.6119537353515625,0.0652008056640625,0.322845458984375
1066,1280_1536_5888_6144,MSAVI,65536,39489,5251.0,44740.0,20796.0,good,0.6025543212890625,0.0801239013671875,0.31732177734375
1067,1280_1536_6144_6400,MSAVI,65536,40018,2312.0,42330.0,23206.0,good,0.610626220703125,0.0352783203125,0.354095458984375
1068,1280_1536_6400_6656,MSAVI,65536,34117,11231.0,45348.0,20188.0,good,0.5205841064453125,0.1713714599609375,0.30804443359375
1069,1280_1536_6656_6912,MSAVI,65536,33267,5176.0,38443.0,27093.0,good,0.5076141357421875,0.0789794921875,0.4134063720703125
1070,1280_1536_6912_7168,MSAVI,65536,35399,8076.0,43475.0,22061.0,good,0.5401458740234375,0.12322998046875,0.3366241455078125
1071,1280_1536_7168_7424,MSAVI,65536,32122,4329.0,36451.0,29085.0,good,0.490142822265625,0.0660552978515625,0.4438018798828125
1072,1280_1536_7424_7680,MSAVI,65536,39525,3692.0,43217.0,22319.0,good,0.6031036376953125,0.05633544921875,0.3405609130859375
1073,1280_1536_7680_7936,MSAVI,65536,42462,2857.0,45319.0,20217.0,good,0.647918701171875,0.0435943603515625,0.3084869384765625
1074,1280_1536_7936_8192,MSAVI,65536,40045,7196.0,47241.0,18295.0,good,0.6110382080078125,0.10980224609375,0.2791595458984375
1075,1280_1536_8192_8448,MSAVI,65536,40443,5731.0,46174.0,19362.0,good,0.6171112060546875,0.0874481201171875,0.295440673828125
1076,1280_1536_8448_8704,MSAVI,65536,42868,9553.0,52421.0,13115.0,good,0.65411376953125,0.1457672119140625,0.2001190185546875
1077,1280_1536_8704_8960,MSAVI,65536,37540,10659.0,48199.0,17337.0,good,0.57281494140625,0.1626434326171875,0.2645416259765625
1078,1280_1536_8960_9216,MSAVI,65536,34348,8079.0,42427.0,23109.0,good,0.52410888671875,0.1232757568359375,0.3526153564453125
1079,1280_1536_9216_9472,MSAVI,65536,43263,13272.0,56535.0,9001.0,good,0.6601409912109375,0.2025146484375,0.1373443603515625
1080,1280_1536_9472_9728,MSAVI,65536,40655,9910.0,50565.0,14971.0,good,0.6203460693359375,0.151214599609375,0.2284393310546875
1081,1280_1536_9728_9984,MSAVI,65536,37462,8970.0,46432.0,19104.0,good,0.571624755859375,0.136871337890625,0.29150390625
1082,1280_1536_9984_10240,MSAVI,65536,36137,11160.0,47297.0,18239.0,good,0.5514068603515625,0.1702880859375,0.2783050537109375
1083,1536_1792_1024_1280,MSAVI,65499,34763,4611.0,39374.0,26125.0,good,0.5307409273424022,0.07039802134383731,0.39886105131376054
1084,1536_1792_1280_1536,MSAVI,65536,36211,5821.0,42032.0,23504.0,good,0.5525360107421875,0.0888214111328125,0.358642578125
1085,1536_1792_1536_1792,MSAVI,65536,35134,2564.0,37698.0,27838.0,good,0.536102294921875,0.03912353515625,0.424774169921875
1086,1536_1792_1792_2048,MSAVI,65536,36334,2444.0,38778.0,26758.0,good,0.554412841796875,0.03729248046875,0.408294677734375
1087,1536_1792_2048_2304,MSAVI,65536,40271,2886.0,43157.0,22379.0,good,0.6144866943359375,0.044036865234375,0.3414764404296875
1088,1536_1792_2304_2560,MSAVI,65536,41768,2279.0,44047.0,21489.0,good,0.6373291015625,0.0347747802734375,0.3278961181640625
1089,1536_1792_2560_2816,MSAVI,65536,43580,3368.0,46948.0,18588.0,good,0.66497802734375,0.0513916015625,0.28363037109375
1090,1536_1792_2816_3072,MSAVI,65536,41473,1796.0,43269.0,22267.0,good,0.6328277587890625,0.02740478515625,0.3397674560546875
1091,1536_1792_3072_3328,MSAVI,65536,38126,2056.0,40182.0,25354.0,good,0.581756591796875,0.0313720703125,0.386871337890625
1092,1536_1792_3328_3584,MSAVI,65536,38587,6086.0,44673.0,20863.0,good,0.5887908935546875,0.092864990234375,0.3183441162109375
1093,1536_1792_3584_3840,MSAVI,65536,43267,11772.0,55039.0,10497.0,good,0.6602020263671875,0.17962646484375,0.1601715087890625
1094,1536_1792_3840_4096,MSAVI,65536,36251,9888.0,46139.0,19397.0,good,0.5531463623046875,0.15087890625,0.2959747314453125
1095,1536_1792_4096_4352,MSAVI,65536,38511,14071.0,52582.0,12954.0,good,0.5876312255859375,0.2147064208984375,0.197662353515625
1096,1536_1792_4352_4608,MSAVI,65536,47683,6867.0,54550.0,10986.0,good,0.7275848388671875,0.1047821044921875,0.167633056640625
