patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
7936_8192_3328_3584,MSAVI,65535,42921,8396.0,51317.0,14218.0,good,0.6549324788281071,0.12811474784466315,0.21695277332722973
7936_8192_3584_3840,MSAVI,65535,37178,9795.0,46973.0,18562.0,good,0.5672999160753796,0.14946211947814145,0.283237964446479
7936_8192_3840_4096,MSAVI,65535,36350,10177.0,46527.0,19008.0,good,0.554665445944915,0.1552910658426795,0.2900434882124056
7936_8192_4096_4352,MSAVI,65535,38572,4227.0,42799.0,22736.0,good,0.5885709925993744,0.06449988555733578,0.34692912184328983
7936_8192_4352_4608,MSAVI,65535,40771,2551.0,43322.0,22213.0,good,0.6221255817502098,0.03892576485847257,0.33894865339131763
7936_8192_4608_4864,MSAVI,65535,43976,7977.0,51953.0,13582.0,good,0.6710307469291218,0.12172121766994735,0.2072480354009308
7936_8192_4864_5120,MSAVI,65535,38535,3289.0,41824.0,23711.0,good,0.5880064087891966,0.05018692301823453,0.36180666819256885
7936_8192_5120_5376,MSAVI,65535,38843,11227.0,50070.0,15465.0,good,0.5927061875333791,0.17131303883421073,0.23598077363241016
7936_8192_5376_5632,MSAVI,65535,37949,6699.0,44648.0,20887.0,good,0.5790646219577326,0.10222018768596933,0.31871519035629814
7936_8192_5632_5888,MSAVI,65535,40141,3433.0,43574.0,21961.0,good,0.6125123979552911,0.05238422217135882,0.3351033798733501
7936_8192_5888_6144,MSAVI,65535,39723,4347.0,44070.0,21465.0,good,0.6061341268024719,0.06633096818493935,0.3275349050125887
7936_8192_6144_6400,MSAVI,65535,39834,4449.0,44283.0,21252.0,good,0.6078278782330052,0.06788738841840238,0.32428473334859237
7936_8192_6400_6656,MSAVI,65535,37914,5484.0,43398.0,22137.0,good,0.5785305561913482,0.08368047608148317,0.3377889677271687
7936_8192_6656_6912,MSAVI,65535,38351,8028.0,46379.0,19156.0,good,0.5851987487602045,0.12249942778667887,0.29230182345311667
7936_8192_6912_7168,MSAVI,65535,40390,3727.0,44117.0,21418.0,good,0.6163118944075685,0.05687037460898756,0.32681773098344397
7936_8192_7168_7424,MSAVI,65535,38161,7539.0,45700.0,19835.0,good,0.5822995345998322,0.11503776607919432,0.3026626993209735
7936_8192_7424_7680,MSAVI,65535,47243,11489.0,58732.0,6803.0,good,0.720881971465629,0.17531090257114518,0.10380712596322576
7936_8192_7680_7936,MSAVI,65535,36425,5933.0,42358.0,23177.0,good,0.5558098725871672,0.09053177691309987,0.353658350499733
7936_8192_7936_8192,MSAVI,65535,34228,14896.0,49124.0,16411.0,good,0.5222858014801252,0.2272983901731899,0.250415808346685
7936_8192_8192_8448,MSAVI,65535,35001,11958.0,46959.0,18576.0,good,0.5340810254062714,0.1824673838406958,0.2834515907530327
7936_8192_8448_8704,MSAVI,65535,41820,6768.0,48588.0,16947.0,good,0.6381322957198443,0.10327306019684138,0.2585946440833143
7936_8192_8704_8960,MSAVI,65535,43441,8455.0,51896.0,13639.0,good,0.6628671702143892,0.12901503013656826,0.2081177996490425
7936_8192_8960_9216,MSAVI,65535,49661,3531.0,53192.0,12343.0,good,0.757778286411841,0.05387960631723507,0.18834210727092393
7936_8192_9216_9472,MSAVI,65535,44098,5776.0,49874.0,15661.0,good,0.6728923476005189,0.08813611047531854,0.23897154192416267
7936_8192_9472_9728,MSAVI,65535,42422,8940.0,51362.0,14173.0,good,0.6473182269016556,0.136415655756466,0.2162661173418784
7936_8192_9728_9984,MSAVI,65535,40721,2309.0,43030.0,22505.0,good,0.621362630655375,0.03523308155947204,0.343404287785153
7936_8192_9984_10240,MSAVI,65535,38414,5242.0,43656.0,21879.0,good,0.5861600671396964,0.07998779278248264,0.333852140077821
7936_8192_10240_10496,MSAVI,65535,41428,7428.0,48856.0,16679.0,good,0.6321507591363393,0.11334401464866102,0.2545052262149996
7936_8192_10496_10752,MSAVI,65535,37729,15016.0,52745.0,12790.0,good,0.5757076371404592,0.22912947280079346,0.19516289005874723
7936_8192_10752_11008,MSAVI,65535,41458,10928.0,52386.0,13149.0,good,0.6326085297932402,0.1667505912870985,0.20064087891966126
7936_8192_11008_11264,MSAVI,65535,37406,11291.0,48697.0,16838.0,good,0.5707789730678263,0.1722896162355993,0.2569314106965743
7936_8192_11264_11520,MSAVI,65535,44438,8840.0,53278.0,12257.0,good,0.6780804150453956,0.13488975356679636,0.18702983138780804
7936_8192_11520_11776,MSAVI,65535,46404,6927.0,53331.0,12204.0,good,0.7080796520943008,0.10569924467841611,0.18622110322728314
8192_8448_2560_2816,MSAVI,65535,39766,8543.0,48309.0,17226.0,good,0.6067902647440299,0.13035782406347754,0.26285191119249257
8192_8448_2816_3072,MSAVI,65535,40041,3021.0,43062.0,22473.0,good,0.6109864957656215,0.04609750514991989,0.3429159990844587
8192_8448_3072_3328,MSAVI,65535,39531,8217.0,47748.0,17787.0,good,0.6032043945983062,0.1253833829251545,0.27141222247653923
8192_8448_3328_3584,MSAVI,65535,46118,8380.0,54498.0,11037.0,good,0.7037155718318456,0.127870603494316,0.16841382467383842
8192_8448_3584_3840,MSAVI,65535,41008,4472.0,45480.0,20055.0,good,0.6257419699397269,0.06823834592202639,0.30601968413824676
8192_8448_3840_4096,MSAVI,65535,37139,8227.0,45366.0,20169.0,good,0.5667048142214084,0.12553597314412146,0.30775921263447015
8192_8448_4096_4352,MSAVI,65535,40282,4450.0,44732.0,20803.0,good,0.6146639200427253,0.06790264744029907,0.31743343251697564
8192_8448_4352_4608,MSAVI,65535,42709,4973.0,47682.0,17853.0,good,0.6516975661860075,0.0758831158922713,0.2724193179217212
8192_8448_4608_4864,MSAVI,65535,40980,8607.0,49587.0,15948.0,good,0.6253147173266194,0.1313344014648661,0.24335088120851453
8192_8448_4864_5120,MSAVI,65535,43083,8744.0,51827.0,13708.0,good,0.6574044403753719,0.1334248874647135,0.20917067215991456
8192_8448_5120_5376,MSAVI,65535,39205,15721.0,54926.0,10609.0,good,0.5982299534599832,0.23988708323796445,0.16188296330205235
8192_8448_5376_5632,MSAVI,65535,37853,6738.0,44591.0,20944.0,good,0.5775997558556496,0.10281528953994049,0.31958495460440983
8192_8448_5632_5888,MSAVI,65535,37911,6143.0,44054.0,21481.0,good,0.5784847791256581,0.09373617151140612,0.32777904936293584
8192_8448_5888_6144,MSAVI,65535,39567,4302.0,43869.0,21666.0,good,0.6037537193865873,0.06564431219958801,0.33060196841382467
8192_8448_6144_6400,MSAVI,65535,40191,3347.0,43538.0,21997.0,good,0.6132753490501259,0.05107194628824292,0.33565270466163116
8192_8448_6400_6656,MSAVI,65535,40655,3031.0,43686.0,21849.0,good,0.620355535210193,0.04625009536888686,0.3333943694209201
8192_8448_6656_6912,MSAVI,65535,49517,10801.0,60318.0,5217.0,good,0.7555809872587167,0.16481269550621805,0.07960631723506523
8192_8448_6912_7168,MSAVI,65535,40792,4726.0,45518.0,20017.0,good,0.6224460212100404,0.07211413748378728,0.3054398413061723
8192_8448_7168_7424,MSAVI,65535,40757,3534.0,44291.0,21244.0,good,0.6219119554436561,0.05392538338292516,0.3241626611734188
8192_8448_7424_7680,MSAVI,65535,38573,7318.0,45891.0,19644.0,good,0.5885862516212711,0.11166552224002442,0.2997482261387045
8192_8448_7680_7936,MSAVI,65535,36509,7832.0,44341.0,21194.0,good,0.5570916304264897,0.11950865949492638,0.323399710078584
8192_8448_7936_8192,MSAVI,65535,33694,1368.0,35062.0,30473.0,good,0.5141374837872892,0.020874341954680704,0.4649881742580301
8192_8448_8192_8448,MSAVI,65535,33491,642.0,34133.0,31402.0,good,0.5110399023422598,0.009796292057679103,0.47916380560006105
8192_8448_8448_8704,MSAVI,65535,36762,6452.0,43214.0,22321.0,good,0.5609521629663539,0.09845120927748531,0.34059662775616084
8192_8448_8704_8960,MSAVI,65535,40783,10796.0,51579.0,13956.0,good,0.6223086900129702,0.16473640039673457,0.21295490959029525
8192_8448_8960_9216,MSAVI,65535,41493,3144.0,44637.0,20898.0,good,0.6331425955596246,0.04797436484321355,0.3188830395971618
8192_8448_9216_9472,MSAVI,65535,41476,4671.0,46147.0,19388.0,good,0.6328831921873808,0.07127489127946898,0.29584191653315023
8192_8448_9472_9728,MSAVI,65535,44346,5330.0,49676.0,15859.0,good,0.6766765850308996,0.08133058670939193,0.24199282825970855
8192_8448_9728_9984,MSAVI,65535,43122,2601.0,45723.0,19812.0,good,0.6579995422293431,0.03968871595330739,0.3023117418173495
8192_8448_9984_10240,MSAVI,65535,43918,3943.0,47861.0,17674.0,good,0.6701457236591134,0.06016632333867399,0.26968795300221254
8192_8448_10240_10496,MSAVI,65535,39829,7871.0,47700.0,17835.0,good,0.6077515831235217,0.12010376134889754,0.27214465552758066
8192_8448_10496_10752,MSAVI,65535,45826,5054.0,50880.0,14655.0,good,0.6992599374380102,0.07711909666590372,0.22362096589608607
8192_8448_10752_11008,MSAVI,65535,44215,5946.0,50161.0,15374.0,good,0.6746776531624323,0.09073014419775692,0.2345922026398108
8192_8448_11008_11264,MSAVI,65535,40714,10167.0,50881.0,14654.0,good,0.6212558175020981,0.15513847562371252,0.22360570687418937
8192_8448_11264_11520,MSAVI,65535,35598,14669.0,50267.0,15268.0,good,0.5431906614785992,0.22383459220263982,0.23297474631876097
8192_8448_11520_11776,MSAVI,65535,40753,13192.0,53945.0,11590.0,good,0.6218509193560693,0.2012970168612192,0.17685206378271154
8448_8704_2560_2816,MSAVI,65535,35661,14423.0,50084.0,15451.0,good,0.544151979858091,0.2200808728160525,0.2357671473258564
8448_8704_2816_3072,MSAVI,65535,37829,8089.0,45918.0,19617.0,good,0.5772335393301289,0.12343022812237736,0.2993362325474937
8448_8704_3072_3328,MSAVI,65535,40453,8256.0,48709.0,16826.0,good,0.6172732127870604,0.12597848477912565,0.25674830243381397
8448_8704_3328_3584,MSAVI,65535,41572,4563.0,46135.0,19400.0,good,0.6343480582894636,0.06962691691462577,0.2960250247959106
8448_8704_3584_3840,MSAVI,65535,42113,4769.0,46882.0,18653.0,good,0.6426031891355765,0.07277027542534524,0.28462653543907834
8448_8704_3840_4096,MSAVI,65535,37641,2926.0,40567.0,24968.0,good,0.57436484321355,0.04464789806973373,0.38098725871671624
8448_8704_4096_4352,MSAVI,65535,38335,7263.0,45598.0,19937.0,good,0.5849546044098574,0.1108262760357061,0.30421911955443653
8448_8704_4352_4608,MSAVI,65535,39944,11499.0,51443.0,14092.0,good,0.6095063706416419,0.17546349279011214,0.215030136568246
8448_8704_4608_4864,MSAVI,65535,41550,3617.0,45167.0,20368.0,good,0.6340123598077363,0.055191882200350956,0.3107957579919127
8448_8704_4864_5120,MSAVI,65535,42518,3143.0,45661.0,19874.0,good,0.6487830930037385,0.04795910582131686,0.30325780117494466
8448_8704_5120_5376,MSAVI,65535,48334,12053.0,60387.0,5148.0,good,0.7375295643549249,0.18391699092088198,0.07855344472419318
8448_8704_5376_5632,MSAVI,65535,38482,7221.0,45703.0,19832.0,good,0.5871976806286717,0.11018539711604486,0.3026169222552834
8448_8704_5632_5888,MSAVI,65535,34659,11058.0,45717.0,19818.0,good,0.5288624399176013,0.16873426413366904,0.30240329594872967
8448_8704_5888_6144,MSAVI,65535,40614,4872.0,45486.0,20049.0,good,0.6197299153124285,0.07434195468070497,0.3059281300068666
8448_8704_6144_6400,MSAVI,65535,40741,4677.0,45418.0,20117.0,good,0.6216678110933089,0.07136644541084916,0.30696574349584194
8448_8704_6400_6656,MSAVI,65535,38892,5814.0,44706.0,20829.0,good,0.5934538796063172,0.088715953307393,0.31783016708628975
8448_8704_6656_6912,MSAVI,65535,43505,16909.0,60414.0,5121.0,good,0.6638437476157778,0.2580148012512398,0.07814145113298238
8448_8704_6912_7168,MSAVI,65535,41811,3629.0,45440.0,20095.0,good,0.637994964522774,0.05537499046311131,0.3066300450141146
8448_8704_7168_7424,MSAVI,65535,38870,5620.0,44490.0,21045.0,good,0.5931181811245899,0.08575570305943389,0.3211261158159762
8448_8704_7424_7680,MSAVI,65535,40884,8540.0,49424.0,16111.0,good,0.6238498512245365,0.13031204699778745,0.24583810177767604
8448_8704_7680_7936,MSAVI,65535,36467,9068.0,45535.0,20000.0,good,0.5564507515068284,0.13836881055924316,0.30518043793392846
8448_8704_7936_8192,MSAVI,65535,36191,7402.0,43593.0,21942.0,good,0.5522392614633402,0.11294728007934692,0.33481345845731286
8448_8704_8192_8448,MSAVI,65535,35692,11111.0,46803.0,18732.0,good,0.5446250095368886,0.16954299229419395,0.28583199816891736
8448_8704_8448_8704,MSAVI,65535,40853,2710.0,43563.0,21972.0,good,0.6233768215457389,0.0413519493400473,0.33527122911421375
8448_8704_8704_8960,MSAVI,65535,44381,5526.0,49907.0,15628.0,good,0.6772106507972839,0.08432135500114443,0.2384679942015717
8448_8704_8960_9216,MSAVI,65535,40053,2250.0,42303.0,23232.0,good,0.6111696040283818,0.03433279926756695,0.3544975967040513
8448_8704_9216_9472,MSAVI,65535,41789,2910.0,44699.0,20836.0,good,0.6376592660410467,0.04440375371938659,0.3179369802395666
8448_8704_9472_9728,MSAVI,65535,40702,6943.0,47645.0,17890.0,good,0.6210727092393378,0.10594338902876325,0.27298390173189896
8448_8704_9728_9984,MSAVI,65535,45812,7384.0,53196.0,12339.0,good,0.6990463111314564,0.11267261768520638,0.18828107118333715
8448_8704_9984_10240,MSAVI,65535,46039,4676.0,50715.0,14820.0,good,0.7025101091020065,0.07135118638895246,0.22613870450904097
8448_8704_10240_10496,MSAVI,65535,44749,5490.0,50239.0,15296.0,good,0.6828259708552682,0.08377203021286335,0.23340199893186847
8448_8704_10496_10752,MSAVI,65535,40172,4534.0,44706.0,20829.0,good,0.6129854276340887,0.06918440527962158,0.31783016708628975
8448_8704_10752_11008,MSAVI,65535,46081,4200.0,50281.0,15254.0,good,0.7031509880216679,0.06408789196612497,0.23276112001220722
8448_8704_11008_11264,MSAVI,65535,44058,3987.0,48045.0,17490.0,good,0.672281986724651,0.06083772030212863,0.2668802929732204
8448_8704_11264_11520,MSAVI,65535,43041,7118.0,50159.0,15376.0,good,0.6567635614557107,0.10861371786068513,0.23462272068360418
8448_8704_11520_11776,MSAVI,65535,44426,6167.0,50593.0,14942.0,good,0.6778973067826353,0.09410238803692683,0.22800030518043793
8704_8960_2816_3072,MSAVI,65535,38874,4661.0,43535.0,22000.0,good,0.5931792172121767,0.07112230106050202,0.33569848172732125
8704_8960_3072_3328,MSAVI,65535,37312,14332.0,51644.0,13891.0,good,0.5693446250095369,0.21869230182345312,0.21196307316701
8704_8960_3328_3584,MSAVI,65535,39142,10502.0,49644.0,15891.0,good,0.5972686350804913,0.16025024795910583,0.24248111696040284
8704_8960_3584_3840,MSAVI,65535,40786,9920.0,50706.0,14829.0,good,0.6223544670786603,0.1513694972152285,0.22627603570611124
8704_8960_3840_4096,MSAVI,65535,40438,4937.0,45375.0,20160.0,good,0.6170443274586099,0.07533379110399023,0.3076218814373999
8704_8960_4096_4352,MSAVI,65535,42073,12654.0,54727.0,10808.0,good,0.6419928282597086,0.19308766308079653,0.16491950865949492
8704_8960_4352_4608,MSAVI,65535,39337,6611.0,45948.0,19587.0,good,0.6002441443503471,0.10087739375906005,0.2988784618905928
8704_8960_4608_4864,MSAVI,65535,37932,9099.0,47031.0,18504.0,good,0.5788052185854887,0.13884184023804075,0.2823529411764706
8704_8960_4864_5120,MSAVI,65535,39535,5056.0,44591.0,20944.0,good,0.603265430685893,0.07714961470969711,0.31958495460440983
8704_8960_5120_5376,MSAVI,65535,48208,7072.0,55280.0,10255.0,good,0.7356069275959412,0.1079118028534371,0.1564812695506218
8704_8960_5376_5632,MSAVI,65535,42601,4014.0,46615.0,18920.0,good,0.6500495918211643,0.061249713893339434,0.2887006942854963
8704_8960_5632_5888,MSAVI,65535,41408,2544.0,43952.0,21583.0,good,0.6318455786984054,0.0388189517051957,0.32933546959639887
8704_8960_5888_6144,MSAVI,65535,40716,3643.0,44359.0,21176.0,good,0.6212863355458915,0.05558861676966506,0.32312504768444344
8704_8960_6144_6400,MSAVI,65535,40769,2359.0,43128.0,22407.0,good,0.6220950637064164,0.035996032654306856,0.34190890363927673
8704_8960_6400_6656,MSAVI,65535,39332,2712.0,42044.0,23491.0,good,0.6001678492408636,0.041382467383840695,0.35844968337529565
8704_8960_6656_6912,MSAVI,65535,38251,3301.0,41552.0,23983.0,good,0.5836728465705349,0.05037003128099489,0.36595712214847026
8704_8960_6912_7168,MSAVI,65535,39635,3296.0,42931.0,22604.0,good,0.6047913328755626,0.05029373617151141,0.3449149309529259
8704_8960_7168_7424,MSAVI,65535,39059,4759.0,43818.0,21717.0,good,0.5960021362630655,0.07261768520637828,0.3313801785305562
8704_8960_7424_7680,MSAVI,65535,38050,5147.0,43197.0,22338.0,good,0.5806057831692989,0.07853818570229648,0.3408560311284047
8704_8960_7680_7936,MSAVI,65535,42144,13866.0,56010.0,9525.0,good,0.643076218814374,0.21158159761959258,0.14534218356603343
8704_8960_7936_8192,MSAVI,65535,38005,4662.0,42667.0,22868.0,good,0.5799191271839476,0.07113756008239872,0.34894331273365375
8704_8960_8192_8448,MSAVI,65535,34953,7145.0,42098.0,23437.0,good,0.53334859235523,0.10902571145189593,0.35762569619287404
8704_8960_8448_8704,MSAVI,65535,39312,4286.0,43598.0,21937.0,good,0.5998626688029297,0.06540016784924087,0.3347371633478294
8704_8960_8704_8960,MSAVI,65535,39339,8095.0,47434.0,18101.0,good,0.6002746623941405,0.12352178225375754,0.27620355535210195
8704_8960_8960_9216,MSAVI,65535,36230,9724.0,45954.0,19581.0,good,0.5528343633173114,0.148378728923476,0.2987869077592126
8704_8960_9216_9472,MSAVI,65535,43856,4295.0,48151.0,17384.0,good,0.6691996643015182,0.06553749904631113,0.2652628366521706
8704_8960_9472_9728,MSAVI,65535,46035,7857.0,53892.0,11643.0,good,0.7024490730144197,0.11989013504234379,0.17766079194323645
8704_8960_9728_9984,MSAVI,65535,43340,7654.0,50994.0,14541.0,good,0.6613260090028229,0.11679255359731441,0.22188143739986266
8704_8960_9984_10240,MSAVI,65535,38233,7677.0,45910.0,19625.0,good,0.5833981841763943,0.11714351110093843,0.29945830472266727
8704_8960_10240_10496,MSAVI,65535,39344,7476.0,46820.0,18715.0,good,0.600350957503624,0.11407644769970245,0.2855725947966735
8704_8960_10496_10752,MSAVI,65535,41954,6181.0,48135.0,17400.0,good,0.6401770046540016,0.09431601434348058,0.26550698100251774
8704_8960_10752_11008,MSAVI,65535,43151,6606.0,49757.0,15778.0,good,0.6584420538643473,0.10080109864957656,0.24075684748607615
8704_8960_11008_11264,MSAVI,65535,47475,4935.0,52410.0,13125.0,good,0.7244220645456626,0.07530327306019684,0.20027466239414055
8704_8960_11264_11520,MSAVI,65535,46385,1848.0,48233.0,17302.0,good,0.7077897306782636,0.028198672465094988,0.2640115968566415
8704_8960_11520_11776,MSAVI,65535,47541,5060.0,52601.0,12934.0,good,0.7254291599908446,0.0772106507972839,0.1973601892118715
8704_8960_11776_12032,MSAVI,65535,45077,5287.0,50364.0,15171.0,good,0.6878309300373846,0.08067444876783399,0.23149462119478142
8960_9216_2816_3072,MSAVI,65535,37538,4423.0,41961.0,23574.0,good,0.5727931639581902,0.06749065384908827,0.35971618219272145
8960_9216_3072_3328,MSAVI,65535,42569,2400.0,44969.0,20566.0,good,0.64956130312047,0.036621652552071414,0.3138170443274586
8960_9216_3328_3584,MSAVI,65535,44799,2394.0,47193.0,18342.0,good,0.683588921950103,0.036530098420691236,0.2798809796292058
8960_9216_3584_3840,MSAVI,65535,41329,9360.0,50689.0,14846.0,good,0.6306401159685664,0.1428244449530785,0.22653543907835508
8960_9216_3840_4096,MSAVI,65535,38629,2857.0,41486.0,24049.0,good,0.5894407568474861,0.043595025558861675,0.3669642175936522
8960_9216_4096_4352,MSAVI,65535,38450,5623.0,44073.0,21462.0,good,0.5867093919279774,0.08580148012512398,0.3274891279468986
8960_9216_4352_4608,MSAVI,65535,37889,4125.0,42014.0,23521.0,good,0.5781490806439308,0.06294346532387274,0.35890745403219654
8960_9216_4608_4864,MSAVI,65535,40861,4173.0,45034.0,20501.0,good,0.6234988937209125,0.06367589837491416,0.31282520790417334
8960_9216_4864_5120,MSAVI,65535,38846,7287.0,46133.0,19402.0,good,0.5927519645990692,0.11119249256122682,0.296055542839704
8960_9216_5120_5376,MSAVI,65535,41555,8287.0,49842.0,15693.0,good,0.6340886549172198,0.12645151445792324,0.23945983062485696
8960_9216_5376_5632,MSAVI,65535,40743,8179.0,48922.0,16613.0,good,0.6216983291371023,0.12480354009308003,0.25349813076981764
8960_9216_5632_5888,MSAVI,65535,40165,4718.0,44883.0,20652.0,good,0.6128786144808118,0.07199206530861371,0.3151293202105745
8960_9216_5888_6144,MSAVI,65535,42457,6717.0,49174.0,16361.0,good,0.64785229266804,0.10249485008010986,0.24965285725185016
8960_9216_6144_6400,MSAVI,65535,42759,4234.0,46993.0,18542.0,good,0.6524605172808423,0.06460669871061266,0.28293278400854505
8960_9216_6400_6656,MSAVI,65535,35995,6241.0,42236.0,23299.0,good,0.5492484931715877,0.09523155565728236,0.35551995117112994
8960_9216_6656_6912,MSAVI,65535,37651,6715.0,44366.0,21169.0,good,0.5745174334325169,0.10246433203631647,0.32301823453116657
8960_9216_6912_7168,MSAVI,65535,37950,4340.0,42290.0,23245.0,good,0.5790798809796293,0.06622415503166247,0.35469596398870834
8960_9216_7168_7424,MSAVI,65535,38826,5374.0,44200.0,21335.0,good,0.5924467841611353,0.08200198367284657,0.32555123216601817
8960_9216_7424_7680,MSAVI,65535,36823,3912.0,40735.0,24800.0,good,0.5618829633020523,0.059693293659876405,0.37842374303807125
8960_9216_7680_7936,MSAVI,65535,41288,6946.0,48234.0,17301.0,good,0.6300144960708018,0.10598916609445334,0.2639963378347448
8960_9216_7936_8192,MSAVI,65535,38189,7154.0,45343.0,20192.0,good,0.5827267872129397,0.1091630426489662,0.30811017013809416
8960_9216_8192_8448,MSAVI,65535,38858,6564.0,45422.0,20113.0,good,0.5929350728618296,0.10016021972991532,0.30690470740825515
8960_9216_8448_8704,MSAVI,65535,41459,6005.0,47464.0,18071.0,good,0.6326237888151369,0.091630426489662,0.27574578469520106
8960_9216_8704_8960,MSAVI,65535,41388,6117.0,47505.0,18030.0,good,0.6315403982604715,0.09333943694209201,0.2751201647974365
8960_9216_8960_9216,MSAVI,65535,38558,6679.0,45237.0,20298.0,good,0.5883573662928206,0.1019150072480354,0.309727626459144
8960_9216_9216_9472,MSAVI,65535,40302,10288.0,50590.0,14945.0,good,0.6149691004806592,0.15698481727321278,0.22804608224612802
8960_9216_9472_9728,MSAVI,65535,44729,3318.0,48047.0,17488.0,good,0.6825207904173343,0.05062943465323873,0.266849774929427
8960_9216_9728_9984,MSAVI,65535,44963,4237.0,49200.0,16335.0,good,0.6860914015411612,0.06465247577630275,0.24925612268253605
8960_9216_9984_10240,MSAVI,65535,44030,5067.0,49097.0,16438.0,good,0.6718547341115434,0.07731746395056077,0.2508278019378958
8960_9216_10240_10496,MSAVI,65535,45828,4853.0,50681.0,14854.0,good,0.6992904554818036,0.07405203326466774,0.22665751125352865
8960_9216_10496_10752,MSAVI,65535,44603,4420.0,49023.0,16512.0,good,0.6805981536583505,0.06744487678339818,0.2519569695582513
8960_9216_10752_11008,MSAVI,65535,47448,2107.0,49555.0,15980.0,good,0.7240100709544518,0.03215075913633936,0.2438391699092088
8960_9216_11008_11264,MSAVI,65535,48042,3372.0,51414.0,14121.0,good,0.7330739299610894,0.05145342183566033,0.21547264820325018
8960_9216_11264_11520,MSAVI,65535,48200,1375.0,49575.0,15960.0,good,0.7354848554207676,0.020981155107957578,0.2435339894712749
8960_9216_11520_11776,MSAVI,65535,43710,6714.0,50424.0,15111.0,good,0.6669718471046006,0.10244907301441977,0.23057907988097964
8960_9216_11776_12032,MSAVI,65535,44743,7103.0,51846.0,13689.0,good,0.682734416723888,0.10838483253223469,0.20888075074387732
9216_9472_2816_3072,MSAVI,65535,42335,6176.0,48511.0,17024.0,good,0.645990691996643,0.0942397192339971,0.2597695887693599
9216_9472_3072_3328,MSAVI,65535,38492,9060.0,47552.0,17983.0,good,0.5873502708476387,0.1382467383840696,0.2744029907682918
9216_9472_3328_3584,MSAVI,65535,42271,5126.0,47397.0,18138.0,good,0.6450141145952545,0.07821774624246586,0.2767681391622797
9216_9472_3584_3840,MSAVI,65535,44772,3507.0,48279.0,17256.0,good,0.6831769283588922,0.05351338979171435,0.26330968184939346
9216_9472_3840_4096,MSAVI,65535,40851,2506.0,43357.0,22178.0,good,0.6233463035019455,0.038239108873121236,0.33841458762493326
9216_9472_4096_4352,MSAVI,65535,40834,6124.0,46958.0,18577.0,good,0.6230869001297017,0.09344625009536889,0.2834668497749294
9216_9472_4352_4608,MSAVI,65535,42669,5202.0,47871.0,17664.0,good,0.6510872053101396,0.07937743190661478,0.2695353627832456
9216_9472_4608_4864,MSAVI,65535,39199,5028.0,44227.0,21308.0,good,0.598138399328603,0.07672236209658961,0.32513923857480737
9216_9472_4864_5120,MSAVI,65535,38589,5117.0,43706.0,21829.0,good,0.5888303959716182,0.07808041504539559,0.3330891889829862
9216_9472_5120_5376,MSAVI,65535,38610,6484.0,45094.0,20441.0,good,0.5891508354314489,0.0989394979781796,0.31190966659037156
9216_9472_5376_5632,MSAVI,65535,38965,9557.0,48522.0,17013.0,good,0.5945677882047761,0.1458304722667277,0.25960173952849624
9216_9472_5632_5888,MSAVI,65535,39062,2664.0,41726.0,23809.0,good,0.5960479133287556,0.04065003433279927,0.3633020523384451
9216_9472_5888_6144,MSAVI,65535,40383,5897.0,46280.0,19255.0,good,0.6162050812542916,0.0899824521248188,0.2938124666208896
9216_9472_6144_6400,MSAVI,65535,39128,3131.0,42259.0,23276.0,good,0.5970550087739376,0.04777599755855649,0.35516899366750593
9216_9472_6400_6656,MSAVI,65535,37133,3727.0,40860.0,24675.0,good,0.5666132600900282,0.05687037460898756,0.3765163653009842
9216_9472_6656_6912,MSAVI,65535,35726,7288.0,43014.0,22521.0,good,0.5451438162813763,0.11120775158312352,0.3436484321355001
9216_9472_6912_7168,MSAVI,65535,38416,4368.0,42784.0,22751.0,good,0.5861905851834898,0.06665140764476997,0.3471580071717403
9216_9472_7168_7424,MSAVI,65535,38592,4988.0,43580.0,21955.0,good,0.5888761730373083,0.07611200122072175,0.3350118257419699
9216_9472_7424_7680,MSAVI,65535,37375,4706.0,42081.0,23454.0,good,0.5703059433890287,0.07180895704585336,0.3578850995651179
9216_9472_7680_7936,MSAVI,65535,38273,5178.0,43451.0,22084.0,good,0.5840085450522622,0.07901121538109407,0.3369802395666438
9216_9472_7936_8192,MSAVI,65535,43332,6275.0,49607.0,15928.0,good,0.6612039368276493,0.09575036240177005,0.2430457007705806
9216_9472_8192_8448,MSAVI,65535,45568,7170.0,52738.0,12797.0,good,0.6953231097886625,0.10940718699931334,0.1952697032120241
9216_9472_8448_8704,MSAVI,65535,43697,4916.0,48613.0,16922.0,good,0.6667734798199435,0.0750133516441596,0.2582131685358969
9216_9472_8704_8960,MSAVI,65535,40430,3904.0,44334.0,21201.0,good,0.6169222552834364,0.059571221484702834,0.32350652323186085
9216_9472_8960_9216,MSAVI,65535,40958,9636.0,50594.0,14941.0,good,0.624979018844892,0.14703593499656673,0.22798504615854123
9216_9472_9216_9472,MSAVI,65535,44961,7934.0,52895.0,12640.0,good,0.6860608834973678,0.12106507972838941,0.19287403677424278
9216_9472_9472_9728,MSAVI,65535,46819,2973.0,49792.0,15743.0,good,0.7144121461814298,0.04536507209887846,0.24022278171969177
9216_9472_9728_9984,MSAVI,65535,41264,6164.0,47428.0,18107.0,good,0.6296482795452811,0.09405661097123674,0.2762951094834821
